Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Vinyes dels Aspres,2018,1269335,Negre dels Aspres Criança 2018,3.9,35,15.6,Empordà
Enrique Mendoza,2015,2754353,Las Quebradas Monastrell 2015,4.0,264,18.15,Alicante
Bodega Pirineos,2006,1766323,Selección Marboré 2006,3.8,410,15.56,Somontano
Envínate,2017,2324959,Táganan Tinto 2017,3.9,241,17.9,Islas Canarias
Bodega Dussart Pedrón,2019,6663270,Le Bobal 2019,3.9,57,17.8,Valencia
Finca Villacreces,2019,96045,Ribera del Duero 2019,4.3,39,19.96,Ribera del Duero
Enate,2011,9057,Reserva Cabernet Sauvignon 2011,3.9,633,16.2,Somontano
Finca Villacreces,2019,96045,Ribera del Duero 2019,4.3,39,19.96,Ribera del Duero
Josep Grau Viticultor,2018,6377049,Pedrabona 2018,4.2,106,18.5,Priorato
Envínate,2017,2324959,Táganan Tinto 2017,3.9,241,17.9,Islas Canarias
Vicente Gandía,2018,8425229,Bobal Negro 2018,3.7,340,17.0,Utiel-Requena
Enrique Mendoza,2017,82952,Estrecho Monastrell 2017,4.1,515,18.95,Alicante
Venta Las Vacas,2012,1206468,Ribera del Duero 2012,3.7,509,17.75,Ribera del Duero
Viñedos Hermanos Hernáiz,2013,1176174,Finca La Emperatriz Finca La Emperatriz Reserva 2013,3.8,182,18.1,Rioja Alta
Marfil Alella,2015,1438887,Vallmora Garnatxa Negra 2015,3.6,32,15.45,Alella
Altos de Tamarón,2011,1215801,Gran Reserva Ribera del Duero 2011,4.0,68,15.95,Ribera del Duero
El Grifo,2019,1513251,Listán Negro 2019,3.9,50,16.95,Lanzarote
Bodega Otazu,2018,6198826,Pago de Otazu Tinto 2018,4.2,177,19.5,Navarra
Pacheco,2016,1900886,Selección 2016,3.9,95,18.379826078058,Jumilla
Heras Cordon,2011,1165475,Rioja Reserva 2011,3.9,542,19.0,Rioja
Valserrano,2010,1843806,Rioja Crianza 2010,3.8,797,17.0,Rioja
Alabanza,2011,1532849,Crianza 2011,3.0,35,15.0,Rioja
Diez Caballero,2011,1316128,Reserva Tempranillo 2011,4.0,488,19.20691825157061,Rioja
Torremorón,2009,1236733,Reserva 2009,3.7,42,19.8,Ribera del Duero
Carrasvilla,2011,2413161,Terralux Crianza 2011,4.2,80,15.5,Ribera del Duero
Muriel,2005,1135538,Fincas de la Villa Rioja Crianza 2005,3.6,97,15.0,Rioja
El Coto,2012,1181471,Coto Mayor Crianza 2012,3.6,351,16.0,Rioja Alavesa
Bodegas Valdemar,2005,15499,Inspiración Sélección 2005,3.7,62,19.0,Rioja
Eñe,2015,5492452,Premium 2015,4.0,37,15.75,Ribera del Duero
Trus,2017,1635707,Crianza 2017,3.6,38,15.9,Ribera del Duero
Losada,2016,1176060,Altos de Losada 2016,4.1,375,19.32,Bierzo
Castell Miquel,2014,7274700,Cuvée Stairway To Heaven 2014,3.9,87,15.37,Mallorca
Ca'N Vidalet,2017,1699115,So del Xiprer 2017,3.8,31,15.0,Mallorca
Vins Miquel Gelabert,2014,1780247,Torrent Negre 2014,4.2,38,18.5,Plà i Llevant
Castell Miquel,2014,7274700,Cuvée Stairway To Heaven 2014,3.9,87,15.37,Mallorca
Son Prim,2017,1238859,Merlot 2017,3.9,67,19.17,Mallorca
Torre de Oña,2015,1211193,Rioja Reserva 2015,4.0,503,17.15,Rioja
Envínate,2018,2324959,Táganan Tinto 2018,3.9,310,16.95,Islas Canarias
La Muntanya,2007,1571441,Almoroig 2007,3.7,66,16.101666666666667,Alicante
Campo Viejo,1995,1163217,Reserva 1995,3.7,51,17.1,Rioja
Comunica,2016,1580226,Comunica 2016,3.5,87,15.13,Montsant
Bodegas Gormaz,2007,2479006,12 Linajes Reserva 2007,4.0,190,15.73,Ribera del Duero
Campillo,2005,77036,Reserva Rioja 2005,3.8,106,16.49,Rioja
Martinez Lacuesta,2008,1117357,Ventilla 71 Rioja 2008,3.9,59,15.75,Rioja
Castillo de Vinaral,2010,1675019,Gran Reserva 2010,3.3,233,16.27,Cariñena
Ribera de Pelazas,2006,1478006,Abadengo 60 Años Crianza 2006,3.9,34,15.4,Castilla y León
Cal Pla,2015,1650507,La Carenyeta Porrera 2015,4.1,93,16.15,Priorato
Descendientes de J. Palacios,2011,91140,Pétalos 2011,3.7,2471,16.4,Bierzo
Leyenda del Páramo,2012,2377971,El Músico 2012,3.9,91,18.38,Tierra de León
Vega Saúco,2011,1244304,Adoremus Reserva 2011,3.7,36,15.5,Toro
Albet i Noya,2016,79850,Col·lecció Syrah 2016,4.2,26,15.95,Penedès
Sant Josep,2018,1469251,Llàgrimes de Tardor Criança 2018,3.9,450,17.5,Terra Alta
Hacienda Grimon,2015,1552273,Reserva 2015,3.9,129,17.0,Rioja
Viña Eizaga,2015,2707997,La Cabra 2015,3.9,99,15.5,Rioja
Valdubon,2015,1620473,Ribera del Duero Reserva Tinto 2015,4.1,598,18.0,Ribera del Duero
Cillar de Silos,2014,2918634,Ribera del Duero Crianza 2014,3.8,596,17.2,Ribera del Duero
4 Kilos Vinícola,2016,1739810,Gallinas & Focas 2016,3.9,287,17.9,Mallorca
Celler Frisach,2015,2011174,Sang de Corb 2015,4.0,273,17.27,Terra Alta
Alta Alella,2017,5052432,Merla 2017,4.0,174,19.69,Alella
Escoda-Sanahuja,2018,1167738,La Llopetera 2018,3.9,90,19.98,Conca de Barberà
Troç d'En Ros,2013,2422927,Rock & Ros Colera 2013,3.6,26,19.41,Empordà
Celler Laurona,2011,79960,Tinto 2011,4.2,173,16.3,Montsant
Can Sais,2011,1617672,Selecció 2011,3.8,49,15.62,Empordà
Finca de la Rica,2016,3209761,El Nómada 2016,4.0,168,15.5,Rioja
Bruma del Estrecho,2015,5439116,Parcela Vereda 2015,3.5,52,18.5,Jumilla
Martin Freixa,2017,3141867,Old Vines 2017,4.1,214,15.95,Montsant
Casa Castillo,2013,98813,Valtosca Syrah 2013,4.0,249,18.0,Jumilla
Pinord,2016,1190538,+7 2016,4.1,44,19.0,Priorato
Amézola de la Mora,2017,1415449,Iñigo Tinto 2017,3.8,45,19.3838,Rioja
4 Kilos Vinícola,2016,1739810,Gallinas & Focas 2016,3.9,287,17.9,Mallorca
Cillar de Silos,2014,2918634,Ribera del Duero Crianza 2014,3.8,596,17.2,Ribera del Duero
Venus la Universal,2015,96855,Dido Tinto 2015,3.9,1453,15.01,Montsant
Pablo Vidal - Vinos Con Personalidad,2016,5028328,Maldito 2016,3.9,111,15.5,Valdeorras
Montecastro,2017,1101258,Ribera del Duero Red 2017,4.2,499,16.9,Ribera del Duero
Pago Calzadilla,2011,2249996,Allegro 2011,4.1,111,15.11,Pago Calzadilla
Eulogio Pomares,2020,9225130,O Estranxeiro Tinto 2020,3.9,58,15.5,Ribeira Sacra
Briego,2019,2064350,Vendimia Seleccionada 2019,3.6,64,17.0,Ribera del Duero
Cruz de Alba,2014,1174990,Ribera del Duero (Crianza) 2014,3.9,900,16.2,Ribera del Duero
Pinord,2012,13068,Chateldon Reserva Cabernet Sauvignon 2012,3.8,311,17.0,Penedès
Castillo de Monjardin,2016,1776643,Coupage Selección Crianza 2016,3.6,237,18.9,Navarra
Celler Masroig,2016,1631438,Les Sorts Vinyes Velles 2016,4.1,378,17.0,Montsant
Conreria d'Scala Dei,2021,6002085,Les Brugueres 2021,4.3,107,18.2,Priorato
Guimaro,2017,6170275,Camiño Real 2017,3.8,100,16.055,Ribeira Sacra
Bodega Marañones,2017,1573916,Marañones Garnacha 2017,3.7,346,16.386666666666667,Madrid
Vivanco,2014,2327297,Crianza Rioja 2014,3.7,2263,19.42,Rioja
Allende,2010,77130,Rioja 2010,3.8,994,15.6,Rioja
Celler Masroig,2016,1631438,Les Sorts Vinyes Velles 2016,4.1,378,17.0,Montsant
Singulares,2018,2684098,El Veïnat Garnatxa Montsant 2018,3.8,188,15.4,Montsant
Sant Josep,2018,1727148,Brau de Bot Vi Negre 2018,3.2,45,15.3,Terra Alta
Capafons-Ossó,2007,21132,Masia Esplanes 2007,3.8,258,19.9,Montsant
Voché,2016,2125643,Reserva 2016,4.0,51,19.95,Rioja
Campo Viejo,2013,1163217,Reserva 2013,3.7,8281,17.0,Rioja
Bodegas Quinta de Aves,2017,6755946,Phoenix 2017,4.1,169,15.85,Castilla
Casa Castillo,2018,98813,Valtosca Syrah 2018,3.8,134,18.3,Jumilla
Borsao Bodegas,2016,5422451,Reserva No. 1 2016,3.9,106,15.95,Campo de Borja
OM Oliver Moragues,2019,1200195,OM 500 2019,3.9,54,17.16,Mallorca
Lan,2015,3816930,Barriton Reserva 2015,4.0,110,16.95,Rioja
Palador,2018,3838132,Crianza 2018,4.0,370,15.95,Rioja
Son Prim,2018,1238859,Merlot 2018,4.2,102,19.95,Mallorca
Binigrau,2017,3661374,Obac Black Label 2017,4.1,625,16.95,Mallorca
Bodegas Luis Perez,2018,8429542,Tintilla Balbaina 2018,3.8,105,19.95,Cádiz
Bodegas Luis Perez,2018,8958353,Tintilla Carrascal 2018,3.9,52,19.95,Cádiz
Bodegas Ismael Arroyo,2018,1168160,Valsotillo Crianza 2018,3.9,32,19.95,Ribera del Duero
Atalaya,2017,3772025,Alaya Tierra (Old Vines Vieilles Vignes) 2017,4.4,1991,19.6,Almansa
Marqués de Cáceres,2011,10251,Rioja Gran Reserva 2011,4.0,2631,15.17,Rioja
Bodegas Valdemar,2017,2026604,Fincas Valdemacuco Roble 2017,3.7,68,17.29239,Ribera del Duero
4 Kilos Vinícola,2019,98839,12 Volts 2019,3.8,424,15.41,Binissalem-Mallorca
La Rioja Alta,2015,1216811,Viña Alberdi Crianza 2015,4.2,1374,16.41,Rioja
Breca,2012,1370945,Garnacha 2012,3.8,1562,19.9,Calatayud
Atalaya,2017,3772025,Alaya Tierra (Old Vines Vieilles Vignes) 2017,4.4,1991,19.6,Almansa
Bodegas Monje,2017,4812231,Tradicional Tinto 2017,3.6,112,19.11,Tacoronte-Acentejo
Convento Oreja,2017,1409971,Crianza 2017,3.8,40,15.9,Ribera del Duero
De Muller,2016,1368702,Les Pusses Merlot - Syrah 2016,3.9,55,16.4,Priorato
Ramón Bilbao,2014,5848196,Reserva Original 2014,4.0,246,18.5,Rioja
Casa Gran del Siurana,2016,1150729,Priorat Cruor 2016,4.1,434,17.01,Priorato
Pago de Vallegarcía,2018,1133054,Montes de Toledo Syrah 2018,4.3,385,19.18,Castilla
Vinyes del Terrer,2015,1507863,Terrer d'Aubert 2015,4.0,147,18.95,Tarragona
Descendientes de J. Palacios,2018,91140,Pétalos 2018,3.8,2537,15.9,Bierzo
El Hato y el Garabato,2017,4800696,Sin Blanca Juan Garcia 2017,3.7,46,15.0,Arribes
Bernabeleva,2017,2491414,Navaherreros Garnacha 2017,3.8,524,15.5,Madrid
Ramón Bilbao,2012,77022,Rioja Reserva (Tempranillo) 2012,3.8,2271,16.0,Rioja
Huerta de Albala,2015,1733516,Taberner Tierra de Cádiz 2015,4.2,1166,17.49,Cádiz
Tarsus,2016,50774,Ribera del Duero Crianza 2016,3.8,639,15.71108,Ribera del Duero
Arínzano,2016,4000960,Hacienda de Arínzano Tinto 2016,3.9,566,17.0,Arínzano
Heras Cordon,2017,1478457,Rioja Vendimia Seleccionada 2017,3.9,507,18.0,Rioja
Cepa 21,2021,97712,Ribera del Duero Tinto 2021,4.2,77,16.03,Ribera del Duero
Roca de les Dotze,2014,1586239,Noray 2014,4.1,33,15.25,Priorato
Bodegas Langa,2019,1179758,Pi - 3.1415 Concejon Tinto 2019,3.9,918,15.0,Aragón
Marqués de Riscal,2015,7388608,Reserva XR 2015,4.2,802,19.75,Rioja
Viña Real,2019,10072466,Bakeder 2019,3.7,78,17.33,Rioja
Franck Massard,2016,1277726,Bellesa Perfecta 2016,3.5,90,17.5,Priorato
Mas Doix,2018,1126523,Les Crestes 2018,3.8,759,17.39,Priorato
Arínzano,2016,4000960,Hacienda de Arínzano Tinto 2016,3.9,566,17.0,Arínzano
Heras Cordon,2017,1478457,Rioja Vendimia Seleccionada 2017,3.9,507,18.0,Rioja
Ramón Bilbao,2012,77022,Rioja Reserva (Tempranillo) 2012,3.8,2271,16.0,Rioja
Baron de Ley,2015,5630648,Vina Imas Gold Edition Gran Reserva 2015,4.2,43,17.9,Rioja
Venus la Universal,2019,96855,Dido Tinto 2019,4.1,1032,15.0,Montsant
Scala Dei,2017,1138069,Prior 2017,4.1,1292,16.86,Priorato
Vins de la Memòria,2019,7268366,Pólvora Trepat 2019,3.9,51,18.6,Conca de Barberà
Clos Galena,2016,1188186,Galena 2016,4.3,303,18.95,Priorato
Emilio Moro,2018,1386686,Ribera del Duero 2018,4.2,8788,17.5,Ribera del Duero
Lan,2012,88833,Gran Reserva Rioja 2012,4.0,1156,19.4,Rioja
Viña Pedrosa,2017,1138658,Crianza Ribera del Duero 2017,4.1,823,16.5,Ribera del Duero
Bodega Cerrón,2020,9023612,La Servil Monastrell 2020,4.1,160,17.82,Vino de España
Bodega Ribas,2019,1674878,Sió Negre 2019,4.2,207,19.95,Mallorca
Bodegas La Horra,2013,1214002,Corimbo 2013,4.0,1382,19.93,Ribera del Duero
Tresmano - Tr3smano,2018,7238072,Proventus 2018,4.0,241,16.45,Ribera del Duero
Vinyes Domenech,2017,1198698,Furvus 2017,4.1,322,15.69,Montsant
Marqués de Riscal,2012,1308704,Finca Torrea Rioja 2012,3.9,488,18.68,Rioja
Bodegas La Horra,2015,1214002,Corimbo 2015,4.1,1288,19.51,Ribera del Duero
Cuevas de Arom,2015,5796812,AS Ladieras 2015,3.8,171,19.45,Campo de Borja
Finca Constancia,2014,1509310,Altos de la Finca 2014,3.8,253,17.48,Castilla
Perinet,2018,9132860,Likka 2018,4.1,90,17.6,Priorato
Coca i Fitó,2015,2826296,Tolo do Xisto 2015,3.8,232,16.85,Ribeira Sacra
La Vicalanda,2005,1126221,Reserva 2005,3.9,145,19.24,Rioja
Quinta Sardonia,2012,1137635,QS2 2012,4.0,932,18.2,Castilla y León
Montecillo,2008,1100228,Rioja Gran Reserva 2008,3.8,3833,18.0,Rioja
Perinet,2018,9132860,Likka 2018,4.1,90,17.6,Priorato
Cien Y Pico,2019,2299950,Doble Pasta 2019,3.8,57,15.3565602696522,Manchuela
El Angosto,2011,1988163,El Jefe de La Tribu 2011,3.9,71,19.4,Valencia
Cune (CVNE),2016,1135311,Crianza 2016,3.6,11378,17.25,Rioja
Marqués de Riscal,2015,1163903,Rioja Reserva 2015,4.1,26492,17.0,Rioja
Pago del Cielo,2018,3313942,Celeste Crianza 2018,4.0,4903,15.25,Ribera del Duero
Conde de San Cristobal,2018,1166307,Ribera del Duero 2018,4.1,461,15.6,Ribera del Duero
VALENCISO,2014,1171210,Rioja Reserva 2014,4.2,928,19.498333333333335,Rioja
Pago de Vallegarcía,2018,1539907,Petit Hipperia 2018,4.1,564,18.28792694766771,Castilla
Bodegas La Horra,2015,1214002,Corimbo 2015,4.1,1288,19.51,Ribera del Duero
Finca Constancia,2014,1509310,Altos de la Finca 2014,3.8,253,17.48,Castilla
Morca,2019,5056642,Godina Garnacha 2019,4.3,542,17.75,Campo de Borja
Bodegas Roda,2017,1176488,Sela Rioja 2017,3.9,844,16.5,Rioja
La Rioja Alta,2016,7976,Viña Alberdi Reserva 2016,4.2,5129,15.8,Rioja
Valderiz,2018,1155151,Tinto 2018,4.2,599,19.2,Ribera del Duero
Vinyes d'En Gabriel,2017,2307708,Cuvilà 2017,4.0,44,19.5,Montsant
Veronica Salgado,2017,1425972,Capricho Crianza 2017,4.4,57,17.8535,Ribera del Duero
Viña Albina,2005,1433432,Reserva Vendimia Seleccionada 2005,3.6,135,15.0,Rioja
Cortijo Trifillas,2017,2637623,En Clave de DO Monastrell - Syrah 2017,3.6,67,15.303,Jumilla
Neton,2018,6739458,Garnacha Tintorera 2018,4.1,31,16.27219,Castilla y León
Manuel Quintano,2016,6312692,Selección Particular 2016,4.1,34,18.3636,Rioja
Enrique Mendoza,2013,1213916,Cabernet Sauvignon - Shiraz Reserva 2013,3.9,268,16.66,Alicante
Monte Real,2014,1576642,Reserva 2014,3.9,710,15.9,Rioja
El Regajal,2010,1214059,Selección Especial 2010,4.0,110,15.2,Madrid
Clos Figueras,2015,97685,Serras del Priorat 2015,3.6,277,15.9,Priorato
La Purisima,2017,2266032,Premium Monastrell - Garnacha 2017,3.8,97,17.95,Yecla
Dominio Dostares,2007,1126966,Cumal Prieto Picudo 2007,3.8,53,19.9,Bierzo
Celler Laurona,2005,79960,Tinto 2005,3.7,201,17.91,Montsant
Sierra Salinas,2010,1190555,Mira 2010,3.7,146,17.4,Alicante
Bodegas Bernabé Navarro,2012,94048,Casa Balaguer 2012,3.6,79,16.101666666666667,Alicante
Finca Míllara,2015,4467630,Ribera de los Naranjos 2015,4.1,198,16.95,Ribeira Sacra
3Elementos,2013,2033354,Tinto 2013,3.6,65,19.4,Ribera del Duero
Loranque,2015,1961607,Syrah - Tempranillo 2015,3.6,63,15.92,Castilla y León
Finca Sandoval,2012,1126959,Salia 2012,4.0,122,19.88,Manchuela
Neo,2016,1991390,Disco 2016,3.3,169,15.85,Ribera del Duero
Celler Piñol,2011,1799983,L'Avi Arrufi 2011,4.0,96,19.51,Terra Alta
Pagos del Moncayo,2018,5409799,Prados Colección Garnacha 2018,4.1,25,15.0,Campo de Borja
Señorío de Libano,2012,99089,Reserva 2012,3.9,108,17.0,Rioja
San Cobate,2017,6816934,San Cobate la Finca 2017,4.1,353,18.0,Ribera del Duero
Marco Real,2009,2582112,Colección Privada Crianza 2009,3.7,94,15.0,Navarra
Maius,2011,1210382,Assemblage Priorat 2011,3.8,28,18.0,Priorato
Tianna Negre,2015,1788240,Ses Nines Selecció 07/9 2015,3.9,89,19.95,Binissalem-Mallorca
Bodegas y Viñedos del Jalón,2016,1428636,Alto Las Pizarras Viñas Viejas Garnacha 2016,3.7,254,15.5,Calatayud
Portal del Montsant,2015,100024,Santbru 2015,4.1,154,19.95,Montsant
Juan Manuel Burgos,2019,5215973,Avan Viñedos Viejos 2019,4.2,108,17.45,Ribera del Duero
Mas Oller,2015,1681959,Plus 2015,3.9,116,15.65,Cataluña
Enate,2009,9057,Reserva Cabernet Sauvignon 2009,3.9,266,17.95,Somontano
Mas Oller,2012,1681959,Plus 2012,3.6,71,16.0,Cataluña
Cámbrico,2016,1203952,575 Uvas 2016,3.6,34,18.03,Sierra de Salamanca
Pradorey,2017,1300204,Adaro 2017,4.2,464,16.45,Ribera del Duero
Vidas,2017,2908925,100 Cien Montañas Carrasquin 2017,3.8,25,16.23,Cangas
Murua,2009,86344,Reserva Rioja 2009,3.9,566,17.35,Rioja
Pradorey,2017,1300204,Adaro 2017,4.2,464,16.45,Ribera del Duero
4 Kilos Vinícola,2010,1739810,Gallinas & Focas 2010,3.8,57,17.9,Mallorca
Muñana,2011,1406059,Tres Cepas 2011,3.9,156,17.59,Andalucía
Mas Blanch I Jove,2014,1222267,Saó Abrivat 2014,4.0,103,19.67,Costers del Segre
Matarromera,2012,3999674,CLUB 2012,4.1,28,16.97,Ribera del Duero
Vinyes Domenech,2014,1198698,Furvus 2014,4.1,371,15.21,Montsant
Hacienda Molleda,2016,5843365,Garnacha 2016,3.8,44,16.2,Cariñena
Luis Alegre,2018,1702091,Maceración Carbónica Joven Rioja 2018,3.5,41,19.96,Rioja
Campillo,2006,1207136,Crianza Rioja 2006,3.2,43,19.0,Rioja
Jiménez-Landi,2016,1175504,Bajondillo 2016,3.5,409,16.81754086142307,Méntrida
Diez Caballero,2016,1514638,Tempranillo Crianza 2016,3.6,99,17.27703651337452,Rioja
Casar de Burbia,2013,1638158,Hombros 2013,3.7,98,17.5,Bierzo
Viña Ijalba,2012,98255,Reserva 2012,3.7,146,15.4,Rioja
Solar de Samaniego,2006,1423732,Gran Reserva 2006,3.8,33,18.0,Rioja
Bodegas Cosme Palacio,2000,2260236,Glorioso  Rioja Crianza 2000,3.9,25,15.0,Rioja
Áster,2000,1188776,Crianza 2000,4.0,50,15.0,Ribera del Duero
Torre de Oña,2004,1101044,Barón de Oña Rioja Reserva 2004,3.9,28,16.0,Rioja
Bodega Sommos,2015,3641081,Colección Merlot 2015,4.0,254,17.09,Somontano
Buil & Giné,2013,85496,Giné Giné 2013,3.9,526,16.94,Priorato
Diez Caballero,2017,1514638,Tempranillo Crianza 2017,3.6,170,16.08234781830075,Rioja
Canyelles I Batle,2018,2639721,Pecat 2018,4.2,86,17.78,Mallorca
Pere Seda,2016,1636887,Gvivm Merlot - Callet 2016,4.0,40,17.97,Plà i Llevant
Viñedos Hermanos Hernáiz,2016,1176174,Finca La Emperatriz Finca La Emperatriz Reserva 2016,3.8,132,19.0,Rioja Alta
Can Xanet,2017,2305925,Xanet 2017,3.9,93,16.23,Mallorca
Canyelles I Batle,2018,2639721,Pecat 2018,4.2,86,17.78,Mallorca
Pere Seda,2016,1636887,Gvivm Merlot - Callet 2016,4.0,40,17.97,Plà i Llevant
Pere Seda,2016,2500862,Mossèn Alcover Negre 2016,3.7,42,17.75,Plà i Llevant
Tianna Negre,2016,1788240,Ses Nines Selecció 07/9 2016,4.0,156,19.45,Binissalem-Mallorca
Dominio del Bendito,2011,1205497,Las Sabias 2011,4.2,236,18.7,Toro
Escoda-Sanahuja,2020,1221554,Nas del Gegant 2020,4.0,180,16.15,Conca de Barberà
Bodegas Estraunza,2007,1897366,Solar de Estraunza Reserva 2007,4.3,90,15.303,Rioja
Son Prim,2016,1183252,Cup 2016,3.9,143,17.88,Mallorca
Quinta Sardonia,2007,1137635,QS2 2007,4.0,125,18.5,Castilla y León
Bodegueros Quinta Esencia,2014,1206120,Sofros 2014,4.1,30,15.0,Toro
Castaño,2012,1137120,Solanera Viñas Viejas 2012,3.7,2684,19.95,Yecla
Celler Aixalà Alcait,2017,2477058,Les Clivelles de Torroja 2017,4.0,82,15.8,Priorato
Finca La Viajera,2010,2531534,Crianza 2010,3.6,35,17.85,Ribera del Duero
Orben,2010,77816,Orben 2010,3.8,230,19.95,Rioja
Casa Rojo,2015,2237000,The Invisible Man 2015,3.4,529,19.15,Rioja Alta
Casa Rojo,2016,5645354,Ladrón Mencia 2016,3.6,270,18.5,Bierzo
Paisajes,2007,58664,Valsalado Rioja 2007,3.8,62,18.0,Rioja
Más Que Vinos,2016,1593270,El Señorito de Ercavio 2016,4.0,64,15.9,Castilla
Bodegas Amaren,2013,2063980,Ángeles de Amaren Tempranillo - Graciano 2013,4.1,700,19.0,Rioja
Dominio do Bibei,2015,1151535,Lalama 2015,3.9,1371,17.5,Ribeira Sacra
Fuentespina,2014,3611492,Reserva 2014,3.7,158,16.0,Ribera del Duero
Bodegas Carramimbre,2012,1154408,Carramimbre Reserva 2012,4.2,51,19.5,Ribera del Duero
Bodegueros Quinta Esencia,2011,1206120,Sofros 2011,3.9,95,15.8,Toro
Vinyes Tortuga,2020,7405276,Hurdy Gurdy 2020,4.0,26,18.4,Cataluña
VALENCISO,2006,1171210,Rioja Reserva 2006,3.9,469,16.4,Rioja
Finca Villacreces,2010,96045,Ribera del Duero 2010,4.0,195,19.7,Ribera del Duero
El Escocés Volante,2010,5388910,Dos Dedos de Frente 2010,3.9,118,19.61,Aragón
Finca Moncloa,2018,1186088,Viñedos Propios 2018,4.1,122,15.37,Cádiz
Cerro Bercial,2015,1701505,Ladera Los Cantos 2015,3.8,75,17.9,Utiel-Requena
Sierra Salinas,2011,1190555,Mira 2011,3.9,218,17.29,Alicante
Alegre Valgañón,2016,6667541,Garnacha 2016,3.7,32,19.95,Rioja
Can Ràfols dels Caus,2008,1230693,Gran Caus 2008,3.8,131,19.95,Penedès
Fariña,2014,5716019,75 Aniversario 2014,4.0,302,19.0,Toro
Bodegas Frontonio,2013,4829875,Telescópico Garnacha 2013,3.7,62,16.9,Valdejalón
l'Infernal Combier Fischer Gerin,2015,1186293,Riu Rouge 2015,4.0,246,19.14,Priorato
Sota els Àngels,2014,4359974,Arketipo 2014,4.0,60,18.68,Empordà
Costers del Sió,2012,1603859,Alto Siós 2012,3.9,308,16.93,Costers del Segre
Vinyes Domenech,2019,1198698,Furvus 2019,4.1,192,16.5,Montsant
Luis Cañas,2012,86877,Rioja Reserva 2012,4.0,3009,15.5,Rioja
Raúl Pérez,2012,1808511,Ultreia Saint Jacques Mencía 2012,4.0,190,19.9,Bierzo
Valdemonjas,2019,1908619,Entre Palabras 2019,4.1,41,18.0,Ribera del Duero
Tinto Pesquera,2010,2317863,Crianza 2010,3.9,1828,19.48,Ribera del Duero
Campillo,2010,77036,Reserva Rioja 2010,3.8,714,15.42,Rioja
Testuan,2015,7444736,Set de Fosc 2015,4.2,32,17.0,Montsant
Comando G,2018,1370085,El Hombre Bala 2018,3.7,354,16.625,Madrid
Marques de Vargas,2012,1138894,Reserva 2012,4.0,639,18.9,Rioja
La Rioja Alta,2010,1216811,Viña Alberdi Crianza 2010,3.9,1165,17.95,Rioja
Puente del Ea,2017,3804997,Vino de Autor Tempranillo 2017,4.2,27,19.9,Rioja
Bodegas Lunares,2015,1305627,Altocielo 2015,4.0,77,16.7,Málaga
Luis Cañas,2012,86877,Rioja Reserva 2012,4.0,3009,15.5,Rioja
Valdemonjas,2019,1908619,Entre Palabras 2019,4.1,41,18.0,Ribera del Duero
Campillo,2010,77036,Reserva Rioja 2010,3.8,714,15.42,Rioja
Castillo Perelada,2012,99336,Finca Malaveïna 2012,4.2,631,17.84,Empordà
Valtravieso,2016,1930424,Tinta Fina Ribera del Duero VT 2016,4.2,144,19.5,Ribera del Duero
Tinto Pesquera,2010,2317863,Crianza 2010,3.9,1828,19.48,Ribera del Duero
Raúl Pérez,2012,1808511,Ultreia Saint Jacques Mencía 2012,4.0,190,19.9,Bierzo
Finca Moncloa,2018,1186088,Viñedos Propios 2018,4.1,122,15.37,Cádiz
Pago de Los Capellanes,2010,16226,Crianza Tinto 2010,4.0,1480,17.3,Ribera del Duero
Testuan,2015,7444736,Set de Fosc 2015,4.2,32,17.0,Montsant
Juan Gil,2010,5282020,Jumilla Silver Label 2010,4.0,65,19.95,Jumilla
Figuero,2018,1155267,Ribera Del Duero 4 Meses en Barrica (Roble) 2018,3.8,196,15.99,Ribera del Duero
Bodegas La Horra,2011,1214002,Corimbo 2011,3.9,1134,17.5,Ribera del Duero
Terroir Al Límit Soc. Lda,2017,4429593,Historic Tinto 2017,3.6,460,18.36,Priorato
Pago del Cielo,2019,1181892,Celeste Roble 2019,3.7,1346,17.6,Ribera del Duero
La Rioja Alta,2007,7976,Viña Alberdi Reserva 2007,3.9,2046,15.0,Rioja
Baltasar Gracián,2016,4405660,El Héroe Garnacha Viñas Viejas 2016,3.8,588,17.62,Aragón
Binigrau,2018,3661374,Obac Black Label 2018,4.1,406,18.95,Mallorca
Finca Collado,2017,3279759,Delit Plaer de Monastrell 2017,4.0,211,15.9,Valencia
Alfredo Arribas,2018,3662162,Gotes del Priorat 2018,3.9,187,17.5,Priorato
Escoda-Sanahuja,2019,1221554,Nas del Gegant 2019,4.1,292,15.2,Conca de Barberà
Pepe Mendoza Casa Agrícola,2018,8950244,La Viña de Madaras 2018,3.8,60,17.95,Alicante
Quinta Sardonia,2016,4418279,Sardón 2016,3.7,744,16.17424694869104,Castilla y León
Costerduo,2016,6721516,Tinto 2016,4.2,115,18.66,Priorato
Bodegas Jalón,2019,1322409,Peña Aldera Crianza 2019,3.9,111,15.9,Rioja
Losada,2018,1176060,Altos de Losada 2018,4.2,453,15.6,Bierzo
Artadi,2018,49744,Viñas de Gain 2018,4.0,709,19.95,Vino de España
Teso La Monja,2014,1115654,Almiréz 2014,3.8,1275,17.9,Toro
Arzuaga,2020,6744781,Laderas del Norte 2020,4.0,62,15.08,Ribera del Duero
