Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Bodegas Roda,2010,18715,Roda Reserva Rioja 2010,4.2,1725,56.8,Rioja
Bodegas Roda,2007,18715,Roda Reserva Rioja 2007,4.1,1280,81.35,Rioja
Biniagual,2018,3672801,Finca Biniagual Gran Verán 2018,4.3,56,99.74,Binissalem-Mallorca
Marqués de Murrieta,1995,10998,Reserva Rioja (Finca Ygay) 1995,4.2,132,174.0,Rioja
Cérvoles,2009,1508676,Estrats 2009,4.4,84,59.82,Costers del Segre
Masia Perelada,2011,1157023,Tinto 2011,3.1,141,58.3,Cataluña
Allende,1997,1162573,Aurus 1997,4.1,36,136.0,Rioja
Condado de Haza,1997,1635152,Alenza Ribera del Duero Reserva 1997,4.1,46,53.5,Ribera del Duero
Telmo Rodriguez,2016,1739336,As Caborcas Single Vineyard 2016,4.2,125,84.9,Valdeorras
Monte Real,1999,1424455,Gran Reserva 1999,4.0,34,55.0,Rioja
Sierra Cantabria,2008,3293391,Finca el Bosque 2008,4.4,126,139.0,Rioja
Bodegas Valdelana,2016,9506349,Seda de Oro Reserva 2016,4.5,35,69.0,Rioja
Artadi,2015,49754,Viña El Pison 2015,4.6,129,253.0,Vino de España
Cims de Porrera,2013,1964583,Garnatxa 2013,4.0,64,64.9,Priorato
Terroir Al Límit Soc. Lda,2013,97710,Les Manyes 2013,4.4,76,199.0,Priorato
Benjamin de Rothschild - Vega Sicilia,2013,1994112,Macán 2013,4.4,1744,245.0,Rioja
Muga,2015,7494,Torre Muga 2015,4.4,641,69.8,Rioja
Terra Remota,2014,1580824,Usted 2014,4.5,25,177.1,Empordà
Marqués de Murrieta,2007,10998,Reserva Rioja (Finca Ygay) 2007,4.0,4854,62.0,Rioja
Viña Real,2010,1498830,Rioja Gran Reserva 2010,3.9,682,55.0,Rioja
Emilio Moro,2015,11605,Malleolus de Valderramiro 2015,4.6,547,75.0,Ribera del Duero
Telmo Rodriguez,2014,1739336,As Caborcas Single Vineyard 2014,4.1,113,69.0,Valdeorras
Álvaro Palacios,2014,67084,Finca Dofí 2014,4.2,689,59.95,Priorato
Pujanza,2014,99591,Rioja Cisma 2014,4.4,51,130.5,Rioja
Telmo Rodriguez,2017,4422419,Ladeiras Do XIL Falcoeira A Capilla Single Vineyard 2017,4.2,55,51.95,Valdeorras
Clos Mogador,2007,2162093,Priorat 2007,4.4,631,95.0,Priorato
Bodega Contador (Benjamín Romeo),2011,98837,La Viña de Andres Romeo Rioja 2011,4.3,143,97.5,Rioja
Terroir Al Límit Soc. Lda,2012,97710,Les Manyes 2012,4.3,48,415.13,Priorato
Dominio del Águila,2017,2684452,Reserva 2017,4.4,192,69.9,Ribera del Duero
Casa Castillo,2016,77247,Pie Franco 2016,4.3,209,59.9,Jumilla
Terroir Al Límit Soc. Lda,2015,97711,Les Tosses 2015,4.3,113,187.5,Priorato
Descendientes de J. Palacios,2015,91143,Las Lamas Bierzo (Corullón) 2015,4.2,120,140.5,Bierzo
Descendientes de J. Palacios,2010,91143,Las Lamas Bierzo (Corullón) 2010,4.3,53,136.0,Bierzo
Allende,2004,77132,Calvario Rioja 2004,4.3,155,90.0,Rioja
Dominio de Pingus,2012,79814,Flor de Pingus 2012,4.4,2590,125.0,Ribera del Duero
Clos Mogador,2009,2162093,Priorat 2009,4.3,737,95.0,Priorato
Hacienda Monasterio,2015,100284,Reserva 2015,4.5,668,53.95,Ribera del Duero
Marqués de Riscal,1996,2026372,Barón de Chirel Rioja Reserva 1996,4.5,254,94.0,Rioja
Aalto,2016,1129282,PS (Pagos Seleccionados) Ribera del Duero 2016,4.5,4500,125.0,Ribera del Duero
Marqués de Murrieta,2012,1175180,Gran Reserva Rioja (Finca Ygay) 2012,4.3,791,50.45262258426921,Rioja
Clos Mogador,2010,2162093,Priorat 2010,4.4,811,90.0,Priorato
Clos Mogador,2011,2162093,Priorat 2011,4.4,825,90.0,Priorato
Allende,2005,1162573,Aurus 2005,4.6,95,136.0,Rioja
Dominio del Águila,2013,4375272,Gran Reserva Peñas Aladas 2013,4.5,61,199.9,Ribera del Duero
Bodegas Roda,2005,1383553,Roda I Reserva Rioja 2005,4.4,807,145.0,Rioja
Clos Mogador,2013,2162093,Priorat 2013,4.4,836,126.61,Priorato
Remírez de Ganuza,2013,99584,Trasnocho 2013,4.6,94,179.0,Rioja
Dominio del Águila,2015,4375272,Gran Reserva Peñas Aladas 2015,4.6,54,190.5,Ribera del Duero
Remírez de Ganuza,2010,99572,Rioja Reserva 2010,4.4,1281,72.96790952989026,Rioja
Dominio del Águila,2016,5443219,Canta la Perdiz 2016,4.5,36,495.0,Ribera del Duero
Bodegas Mauro,2010,1163704,VS 2010,4.4,561,149.9,Castilla y León
Viña Pedrosa,2012,1139117,Gran Reserva 2012,4.1,210,60.0,Ribera del Duero
Cims de Porrera,2001,1191215,Clàssic 2001,4.3,93,148.8,Priorato
Marqués de Griñon,2004,1180183,AAA 2004,4.5,57,141.2,Dominio de Valdepusa
Artadi,2007,49754,Viña El Pison 2007,4.4,157,295.0,Vino de España
Sierra Cantabria,2007,1221009,Amancio 2007,4.6,72,164.3,Rioja
Bodega Contador (Benjamín Romeo),2011,98838,Contador Rioja 2011,4.6,231,248.0,Rioja
Vizcarra,2014,1450186,Celia 2014,4.3,50,134.95,Ribera del Duero
Álvaro Palacios,2010,67084,Finca Dofí 2010,4.3,263,85.0,Priorato
Remírez de Ganuza,2010,99572,Rioja Reserva 2010,4.4,1281,72.96790952989026,Rioja
Marqués de Murrieta,2014,1324170,Dalmau Rioja 2014,4.5,663,67.6,Rioja
Pago de Los Capellanes,2012,1382462,Parcela El Picón Tinto 2012,4.6,168,89.0,Ribera del Duero
Dominio del Águila,2015,2684452,Reserva 2015,4.3,491,149.0,Ribera del Duero
Martinet,2010,1219509,Camí Pesseroles 2010,4.5,114,131.85,Priorato
Muga,2015,7495,Aro 2015,4.5,553,169.4,Rioja
Abadía Retuerta,2014,73592,Petit Verdot 2014,4.5,257,125.75,Sardón de Duero
Vega Sicilia,2013,1175427,Valbuena 5º 2013,4.6,4904,116.5,Ribera del Duero
Álvaro Palacios,2010,67084,Finca Dofí 2010,4.3,263,85.0,Priorato
Emilio Moro,2016,11605,Malleolus de Valderramiro 2016,4.6,388,95.21,Ribera del Duero
Protos,2016,1422758,Selección Finca el Grajo Viejo 2016,4.4,182,57.9,Ribera del Duero
Marqués de Riscal,2006,1163903,Rioja Reserva 2006,4.0,4944,110.0,Rioja
Marqués de Riscal,1994,1163903,Rioja Reserva 1994,4.3,311,65.0,Rioja
Scala Dei,2014,4156560,Masdeu 2014,4.3,68,79.85,Priorato
Vega Sicilia,2015,1175427,Valbuena 5º 2015,4.7,3169,124.0,Ribera del Duero
Teso La Monja,2016,1379762,Alabaster 2016,4.7,292,135.0,Toro
Espectacle del Montsant,2014,1171308,Tinto 2014,4.4,168,119.0,Montsant
Bodegas Faustino,1994,1386795,V Reserva 1994,3.8,49,60.0,Rioja
Marqués de Murrieta,2015,1175180,Gran Reserva Rioja (Finca Ygay) 2015,4.4,535,54.4,Rioja
Real de Asúa,2012,1869193,Tinto 2012,4.2,63,55.65,Rioja
Real de Asúa,2016,1869193,Tinto 2016,4.3,71,59.65,Rioja
Bodegas Faustino,1981,2061837,I Gran Reserva 1981,4.1,189,475.0,Rioja
Bodegas Faustino,1990,2061837,I Gran Reserva 1990,4.2,82,139.0,Rioja
Bodegas Faustino,1985,2061837,I Gran Reserva 1985,4.0,81,83.0,Rioja
Bodegas Faustino,1989,2061837,I Gran Reserva 1989,4.1,71,70.0,Rioja
Franck Massard,2013,2229683,Priorat Eda 2013,4.2,29,55.83,Priorato
Bodega Numanthia,2013,77888,Numanthia 2013,4.2,1024,51.19,Toro
Bodega Numanthia,2013,1126964,Termanthia 2013,4.5,322,215.0,Toro
Bodegas Roda,2016,18717,Cirsion Rioja 2016,4.5,375,175.57,Rioja
Bodegas El Nido,2018,84140,El Nido 2018,4.8,251,212.74648685352136,Jumilla
Álvaro Palacios,2015,67084,Finca Dofí 2015,4.3,897,52.5,Priorato
Descendientes de J. Palacios,2016,1489684,Moncerbal Bierzo (Corullón) 2016,4.5,71,122.17,Bierzo
Perinet,2016,99025,Priorat 2016,4.4,388,65.0,Priorato
Arzuaga,2014,7921,Gran Reserva Ribera del Duero 2014,4.4,160,80.53,Ribera del Duero
Familia Torres,2015,1161798,Mas La Plana Cabernet Sauvignon 2015,4.3,1902,55.0,Penedès
Bodegas Valdemar,1990,15489,Conde de Valdemar Gran Reserva 1990,4.0,37,80.0,Rioja
Bodegas Mauro,2016,1163704,VS 2016,4.4,528,56.5,Castilla y León
Abadía Retuerta,2014,73589,Pago Valdebellón 2014,4.3,241,64.5,Sardón de Duero
Bodegas Mauro,2015,1163704,VS 2015,4.4,1001,64.7,Castilla y León
Dominio de Pingus,2018,79814,Flor de Pingus 2018,4.6,1679,109.0,Ribera del Duero
Bodegas Mauro,2017,1126965,Terreus Paraje de Cueva Baja 2017,4.7,274,66.07,Castilla y León
Bodegas Valduero,2011,23111,Ribera Del Duero Gran Reserva 2011,4.2,133,75.9,Ribera del Duero
Marqués de Murrieta,2009,11001,Castillo Ygay Gran Reserva Especial Tinto 2009,4.5,3320,189.0,Rioja
Bodegas San Román,2015,5406439,Cartago Paraje de Pozo 2015,4.7,153,78.9,Toro
Remírez de Ganuza,2009,99572,Rioja Reserva 2009,4.4,1194,74.0,Rioja
Remírez de Ganuza,2010,99588,Gran Reserva 2010,4.6,101,195.0,Rioja
Terroir Al Límit Soc. Lda,2015,97709,Arbossar 2015,4.1,206,136.05,Priorato
Ordóñez,2015,6091368,Vatan Arena Tinta de Toro 2015,4.7,49,419.0,Toro
Dominio de Pingus,2015,79814,Flor de Pingus 2015,4.5,2680,125.0,Ribera del Duero
Legaris,2015,4344855,Calmo 2015,4.2,39,69.8,Ribera del Duero
Legaris,2015,4344855,Calmo 2015,4.2,39,69.8,Ribera del Duero
Can Ràfols dels Caus,2006,1230693,Gran Caus 2006,3.8,110,74.85,Penedès
Bodegas Bhilar,2014,1194290,Phincas 2014,3.9,204,89.0,Rioja
Valquejigoso,2009,1441870,V2 Tinto 2009,4.5,60,50.4999,Madrid
Mikaela,2015,7189314,La Infanta 2015,4.5,31,91.818,Castilla
Vall Llach,2018,2539047,Mas de la Rosa 2018,4.8,26,377.474,Priorato
Remírez de Ganuza,2010,99586,Rioja Reserva Fincas de Ganuza 2010,4.1,410,98.03,Rioja
Comando G,2015,1487559,La Mujer Cañón 2015,4.1,73,89.9,Madrid
Bodegas Mauro,2013,1163704,VS 2013,4.5,514,199.0,Castilla y León
Cal Pla,2009,1657556,Planots Priorat 2009,4.5,132,59.2,Priorato
Jiménez-Landi,2016,5378678,Las Iruelas El Tiemblo 2016,4.2,71,179.0,Castilla y León
Martinet,2015,1219509,Camí Pesseroles 2015,4.5,52,93.9,Priorato
Vizcarra,2012,1238568,Ribera del Duero Torralvo 2012,4.0,96,64.7,Ribera del Duero
Martinet,2015,1228656,Els Escurçons 2015,4.3,130,93.9,Priorato
Sei Solo,2014,2055586,Tinto 2014,4.4,52,51.205,Ribera del Duero
Descendientes de J. Palacios,2007,91143,Las Lamas Bierzo (Corullón) 2007,4.3,25,124.9,Bierzo
Artadi,1994,1605489,Grandes Añadas Rioja 1994,4.4,43,400.0,Rioja
Bodegas Luis Perez,2013,1216615,Petit Verdot 2013,4.4,33,52.5,Andalucía
Vall Llach,2002,1384736,Priorat Red 2002,4.1,41,55.0,Priorato
Ànima Negra,2010,1648183,Son Negre 2010,4.4,64,255.65,Mallorca
l'Infernal Combier Fischer Gerin,2010,2041804,Viñas Viejas Aguilera 2010,4.3,82,69.0,Priorato
Jiménez-Landi,2011,1905830,Las Uvas de la Ira Cebreros 2011,3.6,28,89.95,Méntrida
Bodegas Amaren,2009,86874,Graciano 2009,4.2,30,61.25,Rioja
Protos,2014,1422758,Selección Finca el Grajo Viejo 2014,4.3,547,63.3,Ribera del Duero
Descendientes de J. Palacios,2009,91143,Las Lamas Bierzo (Corullón) 2009,4.2,36,124.9,Bierzo
Allende,2006,77132,Calvario Rioja 2006,4.3,283,78.8,Rioja
Vinícola Real,2001,1148996,200 Monges Rioja Gran Reserva 2001,4.4,349,52.0,Rioja
Cartoixa de Montsalvat,2005,1201280,Montsalvat 2005,4.3,38,56.27,Priorato
Pago de Carraovejas,2014,1139435,Cuesta de Las Liebres 2014,4.7,711,113.18,Ribera del Duero
Finca Valpiedra,1994,74426,Rioja Reserva 1994,4.3,34,65.0,Rioja
Emilio Moro,2008,11607,Malleolus de Sanchomartin 2008,4.5,140,99.0,Ribera del Duero
Artadi,2013,1983726,La Poza de Ballesteros 2013,4.4,119,79.5,Vino de España
Ysios,2012,1939133,Edición Limitada 2012,4.2,115,69.0,Rioja
La Rioja Alta,1981,7971,Gran Reserva 890 1981,4.3,47,270.0,Rioja
Marqués de Cáceres,1998,2076733,Gaudium 1998,4.3,54,60.0,Rioja
El Coto,1996,8622,Coto de Imaz Rioja Reserva 1996,4.0,113,95.0,Rioja Alavesa
Tinto Pesquera,1995,19481,Reserva 1995,4.3,83,73.0,Ribera del Duero
Marqués de Cáceres,1994,2076733,Gaudium 1994,4.4,169,125.0,Rioja
Conde de Los Andes,1973,1136049,Rioja Gran Reserva 1973,4.1,55,80.0,Rioja
Viña Albina,1987,1399070,Gran Reserva 1987,4.1,55,68.0,Rioja
Beronia,1994,1233459,Rioja Gran Reserva 1994,4.5,57,61.0,Rioja
Pujanza,2013,99589,Rioja Norte 2013,4.1,45,53.85,Rioja
Federico Paternina,1928,1175426,Gran Reserva 1928,4.5,44,270.0,Rioja
Contino,2001,1225001,Reserva 2001,4.1,70,75.0,Rioja
Campillo,1995,77036,Reserva Rioja 1995,4.1,72,70.0,Rioja
Tinto Pesquera,1986,19481,Reserva 1986,4.5,32,90.0,Ribera del Duero
Marqués de Murrieta,1996,1324170,Dalmau Rioja 1996,4.3,29,110.0,Rioja
Alión,2000,77171,Ribera del Duero 2000,4.3,465,98.0,Ribera del Duero
Marques de Vargas,2011,5307303,Selección Privada 2011,4.4,67,68.0,Rioja
Sierra Cantabria,2002,1221009,Amancio 2002,4.3,28,110.0,Rioja
Bodegas Corral - Don Jacobo,1978,1168360,Rioja Gran Reserva 1978,4.4,36,140.0,Rioja
AGE,1959,1790438,Fuenmayor Gran Reserva 1959,4.3,31,230.0,Rioja
Viña Real,2001,1508734,Rioja Pagos de Viña Real 2001,3.9,56,63.0,Rioja
Marqués de Murrieta,2002,1324170,Dalmau Rioja 2002,4.3,57,75.0,Rioja
Señorío de Libano,2006,1770469,Digma Reserva 2006,4.1,102,57.0,Rioja
Benjamin de Rothschild - Vega Sicilia,2011,1994112,Macán 2011,4.4,1488,225.0,Rioja
Remírez de Ganuza,2005,99586,Rioja Reserva Fincas de Ganuza 2005,4.0,549,60.0,Rioja
Buil & Giné,2010,85510,Joan Giné 2010,3.8,195,62.5,Priorato
Buil & Giné,2011,85512,Pleret 2011,4.2,46,65.0,Priorato
Artadi,2012,49734,Pagos Viejos 2012,4.1,290,79.9,Vino de España
Emilio Moro,2010,2034907,Clon De La Familia 2010,4.7,130,317.63,Ribera del Duero
Beronia,1978,1233459,Rioja Gran Reserva 1978,4.2,47,62.0,Rioja
Ànima Negra,2005,1648183,Son Negre 2005,4.5,44,325.35,Mallorca
Ànima Negra,2016,1126961,Àn 2016,4.2,524,139.9,Mallorca
Terroir Al Límit Soc. Lda,2014,97708,Dits del Terra 2014,4.0,177,60.01,Priorato
Celler de Capçanes,2000,26424,Cabrida Old Vines Garnacha 2000,3.6,26,65.9,Montsant
Nin-Ortiz,2019,1289986,Nit de Nin Mas d'en Caçador 2019,4.4,30,92.03,Priorato
R. López de Heredia,1995,5905888,Viña Tondonia Gran Reserva 1995,4.5,308,200.0,Rioja
Mas Doix,2013,23505,Doix 2013,4.4,187,126.3,Priorato
Teso La Monja,2018,1379762,Alabaster 2018,4.6,71,145.0,Toro
La Vinya del Vuit,2015,5479950,La Vinya del Vuit (8) 2015,4.5,42,69.9,Priorato
Pintia,2003,77172,Toro 2003,4.3,430,107.0,Toro
La Rioja Alta,1989,7972,Rioja Gran Reserva 904 1989,4.2,163,150.0,Rioja
Viñas del Cénit,2009,1191762,Cenit 2009,4.2,366,59.9,Tierra del Vino de Zamora
Sierra Cantabria,2013,1221009,Amancio 2013,4.4,173,91.43,Rioja
Muga,1991,1126125,Prado Enea Gran Reserva 1991,4.4,73,167.0,Rioja
Comando G,2018,3077617,Rozas 1er Cru 2018,4.1,207,59.9,Madrid
Dominio de Atauta,2012,1784091,Valdegatiles Ribera del Duero 2012,4.5,39,86.9,Ribera del Duero
Sangenís I Vaqué,2010,96874,Clos Monlleó 2010,4.3,27,50.0,Priorato
Viña Pedrosa,2010,1139117,Gran Reserva 2010,4.1,230,67.0,Ribera del Duero
Bodegas El Nido,2014,84140,El Nido 2014,4.7,523,154.9,Jumilla
Bodegas Mas Alta,2014,83823,La Creu Alta 2014,4.5,57,89.0,Priorato
Martinet,2016,1219509,Camí Pesseroles 2016,4.5,53,74.85,Priorato
Marqués de Riscal,2001,2214,Frank Gehry Selection 2001,4.5,135,301.0,Rioja
Yllera,2000,1238951,Dominus Gran Selección Viñedos Viejos 2000,4.3,25,54.0,Castilla y León
Sei Solo,2012,2055586,Tinto 2012,4.5,72,63.5,Ribera del Duero
Bodega Numanthia,2000,1126964,Termanthia 2000,4.4,27,140.0,Toro
Celler del Roure,2010,1958423,Maduresa 2010,4.0,454,55.75,Valencia
Vega Sicilia,2008,77136,Unico Reserva Especial Edición 2008,4.7,176,495.0,Ribera del Duero
Alto Moncayo,2011,1189647,Aquilon Garnacha 2011,4.7,124,108.9,Campo de Borja
Resalte,2009,1156860,Gran Ribera del Duero 2009,4.4,120,59.9,Ribera del Duero
Bodega Contador (Benjamín Romeo),2012,98838,Contador Rioja 2012,4.6,251,275.3,Rioja
Bodegas Mas Alta,2013,2031641,La Basseta 2013,4.4,136,58.0,Priorato
Marqués de Murrieta,1970,11001,Castillo Ygay Gran Reserva Especial Tinto 1970,4.3,106,475.0,Rioja
Mas Perinet,2004,99031,Perinet + Plus 2004,4.4,87,54.05,Priorato
Scala Dei,2013,1582322,St Antoni de Scala Dei Priorat 2013,4.3,107,69.46,Priorato
Dominio de Pingus,2006,79814,Flor de Pingus 2006,4.5,1007,165.0,Ribera del Duero
Basilio Izquierdo,2008,1736300,B de Basilio Tinto 2008,4.0,32,76.515,Rioja
Clos Mogador,2016,2162093,Priorat 2016,4.5,842,99.0,Priorato
Marqués de Murrieta,1985,10998,Reserva Rioja (Finca Ygay) 1985,4.2,45,75.0,Rioja
Scala Dei,2013,1582322,St Antoni de Scala Dei Priorat 2013,4.3,107,69.46,Priorato
Mas Perinet,2004,99031,Perinet + Plus 2004,4.4,87,54.05,Priorato
Dominio de Pingus,2006,79814,Flor de Pingus 2006,4.5,1007,165.0,Ribera del Duero
Resalte,2009,1156860,Gran Ribera del Duero 2009,4.4,120,59.9,Ribera del Duero
Marco Abella,2013,97883,Clos Abella Selección Especial 2013,4.2,233,52.95,Priorato
Dominio de Atauta,2012,1784091,Valdegatiles Ribera del Duero 2012,4.5,39,86.9,Ribera del Duero
Comando G,2018,3077617,Rozas 1er Cru 2018,4.1,207,59.9,Madrid
Allende,2009,77132,Calvario Rioja 2009,4.5,198,96.14,Rioja
Dominio de Atauta,2009,1664071,Llanos del Almendro Ribera del Duero 2009,4.3,256,107.74,Ribera del Duero
Dominio de Atauta,2012,1664071,Llanos del Almendro Ribera del Duero 2012,4.5,61,109.8,Ribera del Duero
Muga,1991,1126125,Prado Enea Gran Reserva 1991,4.4,73,167.0,Rioja
Alto Moncayo,2013,1189647,Aquilon Garnacha 2013,4.7,125,119.0,Campo de Borja
Yllera,2000,1238951,Dominus Gran Selección Viñedos Viejos 2000,4.3,25,54.0,Castilla y León
Marqués de Riscal,2001,2214,Frank Gehry Selection 2001,4.5,135,301.0,Rioja
Viña Pedrosa,2010,1139117,Gran Reserva 2010,4.1,230,67.0,Ribera del Duero
Martinet,2016,1219509,Camí Pesseroles 2016,4.5,53,74.85,Priorato
Sangenís I Vaqué,2010,96874,Clos Monlleó 2010,4.3,27,50.0,Priorato
Bodegas El Nido,2014,84140,El Nido 2014,4.7,523,154.9,Jumilla
Bodegas Mas Alta,2014,83823,La Creu Alta 2014,4.5,57,89.0,Priorato
Viña Pedrosa,2010,2678463,Pérez Pascuas Gran Reserva Selección 2010,4.4,306,210.5,Ribera del Duero
Abadía Retuerta,2009,73589,Pago Valdebellón 2009,4.2,158,73.6,Sardón de Duero
Sei Solo,2012,2055586,Tinto 2012,4.5,72,63.5,Ribera del Duero
Vega Sicilia,2008,77136,Unico Reserva Especial Edición 2008,4.7,176,495.0,Ribera del Duero
Bodega Numanthia,2000,1126964,Termanthia 2000,4.4,27,140.0,Toro
Pujanza,2008,99589,Rioja Norte 2008,3.9,31,72.8,Rioja
Mas Doix,2009,23506,Salanques 2009,3.9,142,55.0,Priorato
Mas Doix,2008,23506,Salanques 2008,4.0,142,55.0,Priorato
Clos Mogador,2005,2162093,Priorat 2005,4.3,380,110.0,Priorato
Pujanza,2009,99589,Rioja Norte 2009,4.0,80,75.0,Rioja
Pujanza,2006,99589,Rioja Norte 2006,4.3,67,75.0,Rioja
Marqués de Murrieta,1985,10998,Reserva Rioja (Finca Ygay) 1985,4.2,45,75.0,Rioja
Álvaro Palacios,2013,67084,Finca Dofí 2013,4.3,619,80.0,Priorato
Clos Mogador,2000,2162093,Priorat 2000,4.3,117,100.0,Priorato
Viñas del Vero,2004,1215527,Blecua Somontano 2004,4.4,90,69.0,Somontano
Descendientes de J. Palacios,2009,1489684,Moncerbal Bierzo (Corullón) 2009,4.3,35,136.0,Bierzo
Marqués de Murrieta,1999,10998,Reserva Rioja (Finca Ygay) 1999,4.1,132,73.0,Rioja
Bodega Contador (Benjamín Romeo),2012,98838,Contador Rioja 2012,4.6,251,275.3,Rioja
Mas Doix,2005,23506,Salanques 2005,4.1,115,60.0,Priorato
Ferrer Bobet,2012,1173927,Priorat Vinyes Velles 2012,4.2,595,54.9,Priorato
Enate,2005,1174676,Reserva Especial 2005,3.8,63,75.4,Somontano
El Coto,2000,8619,Crianza 2000,3.9,115,55.0,Rioja Alavesa
Viña Pedrosa,2014,1139122,Reserva 2014,4.2,362,72.5,Ribera del Duero
Bodegas Roda,2009,18715,Roda Reserva Rioja 2009,4.0,1131,56.8,Rioja
Marqués de Griñon,2010,1180183,AAA 2010,4.3,62,179.69,Dominio de Valdepusa
Hacienda Monasterio,2016,875,Cosecha 2016,4.4,3514,53.0,Ribera del Duero
Pujanza,2009,99591,Rioja Cisma 2009,4.4,35,132.4,Rioja
Habla,2006,1145682,No. 4 2006,4.0,165,95.0,Extremadura
Martinet,2017,1172025,Martinet Bru (Garnatxa - Syrah) 2017,4.0,681,51.4,Priorato
Arzuaga,2009,1557083,Gran Arzuaga Ribera del Duero 2009,4.2,47,118.68,Ribera del Duero
Pintia,2014,77172,Toro 2014,4.5,6061,69.0,Toro
Sierra Cantabria,2015,3293391,Finca el Bosque 2015,4.6,232,82.9,Rioja
Martinet,2006,1228656,Els Escurçons 2006,4.2,69,119.0,Priorato
Jiménez-Landi,2017,5378678,Las Iruelas El Tiemblo 2017,4.2,63,89.0,Castilla y León
Quinta de la Quietud,2016,1213831,La Mula de la Quietud 2016,4.4,114,62.0,Toro
Marqués de Griñon,2010,1180183,AAA 2010,4.3,62,179.69,Dominio de Valdepusa
Tinto Pesquera,1996,1504122,Millenium Reserva 1996,4.5,109,199.45,Ribera del Duero
Terroir Al Límit Soc. Lda,2015,97710,Les Manyes 2015,4.4,107,216.56,Priorato
Marqués de Murrieta,2016,1324170,Dalmau Rioja 2016,4.5,623,64.505,Rioja
Espectacle del Montsant,2016,1171308,Tinto 2016,4.4,181,121.0,Montsant
Imperial,2004,1137169,Rioja Reserva 2004,4.2,421,85.0,Rioja
Bodegas El Nido,2016,84140,El Nido 2016,4.7,410,349.1247963527117,Jumilla
Artadi,2013,1696799,El Carretil 2013,4.6,67,219.0,Vino de España
Bodega Contador (Benjamín Romeo),2012,98837,La Viña de Andres Romeo Rioja 2012,4.5,156,118.5,Rioja
Viña Pedrosa,2011,2678463,Pérez Pascuas Gran Reserva Selección 2011,4.3,373,249.0,Ribera del Duero
Muga,2005,7494,Torre Muga 2005,4.3,476,125.0,Rioja
Contino,2005,1225001,Reserva 2005,4.1,191,53.0,Rioja
Lan,2011,88836,Culmen Reserva Rioja 2011,4.4,823,129.0,Rioja
Alión,2013,77171,Ribera del Duero 2013,4.5,7545,73.0,Ribera del Duero
Viña Real,1986,1498830,Rioja Gran Reserva 1986,4.6,36,123.0,Rioja
Benjamin de Rothschild - Vega Sicilia,2015,1994112,Macán 2015,4.5,1509,60.5,Rioja
Allende,2010,77132,Calvario Rioja 2010,4.4,101,100.605,Rioja
Martinet,2017,1228656,Els Escurçons 2017,4.4,100,86.5,Priorato
Bodega Numanthia,2004,77888,Numanthia 2004,4.4,424,98.0,Toro
Artadi,2012,49754,Viña El Pison 2012,4.6,163,280.0,Vino de España
Alto Moncayo,2014,1189647,Aquilon Garnacha 2014,4.4,146,119.0,Campo de Borja
La Rioja Alta,2007,7972,Rioja Gran Reserva 904 2007,4.4,4407,54.5,Rioja
La Rioja Alta,2005,7971,Gran Reserva 890 2005,4.5,3546,149.94,Rioja
Dominio de Pingus,2013,79814,Flor de Pingus 2013,4.4,2481,125.0,Ribera del Duero
Remírez de Ganuza,2007,99588,Gran Reserva 2007,4.5,531,114.41441733591105,Rioja
Dominio de Pingus,2014,79814,Flor de Pingus 2014,4.5,2783,125.0,Ribera del Duero
Clos Mogador,2015,2162093,Priorat 2015,4.5,1001,126.61,Priorato
Dominio de Pingus,2009,79814,Flor de Pingus 2009,4.6,1563,159.0,Ribera del Duero
Dominio del Águila,2010,4375272,Gran Reserva Peñas Aladas 2010,4.5,79,232.0,Ribera del Duero
Remírez de Ganuza,2013,99586,Rioja Reserva Fincas de Ganuza 2013,4.2,838,69.9,Rioja
Figuero,2012,2391715,Tinus 2012,4.1,68,230.0,Ribera del Duero
Martinet,2017,1219509,Camí Pesseroles 2017,4.4,45,64.9,Priorato
Jiménez-Landi,2018,3211626,Cantos del Diablo 2018,4.2,51,79.42,Méntrida
Pago de Carraovejas,2009,1139435,Cuesta de Las Liebres 2009,4.7,939,194.9,Ribera del Duero
R. López de Heredia,1964,9119,Viña Tondonia Reserva 1964,4.3,105,249.0,Rioja
R. López de Heredia,2011,9119,Viña Tondonia Reserva 2011,4.0,168,69.9,Rioja
Benjamin de Rothschild - Vega Sicilia,2014,1994112,Macán 2014,4.5,2007,70.0,Rioja
Artadi,2012,1696799,El Carretil 2012,4.5,93,165.0,Vino de España
Espectacle del Montsant,2017,1171308,Tinto 2017,4.4,117,109.2,Montsant
Bodega Contador (Benjamín Romeo),2003,98837,La Viña de Andres Romeo Rioja 2003,4.2,157,160.0,Rioja
Bodegas Faustino,1988,1386795,V Reserva 1988,4.2,27,52.0,Rioja
Sierra Cantabria,2012,3293391,Finca el Bosque 2012,4.4,160,78.9,Rioja
Terroir Al Límit Soc. Lda,2013,97711,Les Tosses 2013,4.4,61,189.07,Priorato
Remírez de Ganuza,2006,99572,Rioja Reserva 2006,4.3,1513,58.0,Rioja
Bodega Contador (Benjamín Romeo),2014,98838,Contador Rioja 2014,4.6,171,260.0,Rioja
Artadi,2005,49754,Viña El Pison 2005,4.6,145,325.0,Vino de España
Clos Mogador,2017,2162093,Priorat 2017,4.5,730,59.47,Priorato
