Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Cal Pla,2007,1739977,Mas d'en Compte Priorat White 2007,4.3,172,25.42,Priorato
Rico Nuevo,2019,8160345,Albillo Real 2019,3.5,34,25.45,Castilla y León
José Pariente,2018,1586229,Cuvée Especial Verdejo 2018,4.1,28,25.45,Rueda
Muchada-Léclapart,2018,6750162,Univers 2018,3.8,137,25.56,Cádiz
Ossian,2019,6142915,Viñas Viejas Verdejo 2019,4.3,657,25.61,Castilla y León
Ossian,2018,6142915,Viñas Viejas Verdejo 2018,4.3,1002,25.61,Castilla y León
Fefiñanes,2020,1187117,1583 Albariño de Fefiñanes 2020,4.0,198,25.69,Rías Baixas
Edetària,2018,2432292,Selecció Blanca 2018,4.2,107,25.71,Terra Alta
Alonso & Pedrajo,2017,6264046,La Pequeñita Blanco Macerado 2017,4.2,39,25.75,Rioja
Finca Viñoa,2014,6484678,Paraje Penaboa 2014,4.0,268,25.75,Ribeiro
Enric Soler,2018,2249459,Impro-Visació Vinyes de Xarel-lo 2018,3.9,84,25.89,Penedès
Avancia,2021,1210648,Godello 2021,4.2,27,25.9,Valdeorras
Terroir Al Límit Soc. Lda,2019,1704723,Terra de Cuques 2019,4.0,65,25.92,Priorato
Celler Ronadelles - Cap de Ruc,2015,1972690,Giral Vinyes Velles Blanco 2015,4.0,25,25.95,Montsant
Familia Torres,2019,5027645,Sons de Prades Vinyes de Milmanda 2019,3.8,33,25.99,Conca de Barberà
Cellers Grifoll Declara,2018,7416583,Gran Predicat Blanc 2018,4.3,38,26.05,Priorato
Contino,2019,2580382,Rioja Blanco 2019,3.9,37,26.25,Rioja
Oxer Wines,2018,8436121,Marko Loretxoa 2018,4.0,50,26.35,Bizkaiko Txakolina
Amós Bañeres,2020,3936737,Vinya Oculta 2020,4.1,28,26.4,Penedès
Remírez de Ganuza,2019,6492988,Rioja Blanco Reserva 2019,4.2,31,26.45,Rioja
Remírez de Ganuza,2019,3183419,Rioja Blanco 2019,4.4,229,26.5,Rioja
Familia Torres,2018,2622,Fransola 2018,3.9,290,26.5,Penedès
Bodega Sommos,2020,7748581,Coleccion Chardonnay 2020,4.3,29,26.65,Somontano
Canopy,2016,2595754,Loco 2016,4.2,39,26.8,Méntrida
Nivarius,2016,7126673,Finca la Nevera 2016,4.1,87,26.9,Rioja
Barco del Corneta,2019,1420633,Verdejo 2019,4.0,26,26.9,Castilla y León
Familia Torres,2018,5027645,Sons de Prades Vinyes de Milmanda 2018,3.8,295,27.25,Conca de Barberà
Alonso & Pedrajo,2018,6264046,La Pequeñita Blanco Macerado 2018,3.9,29,27.27,Rioja
Attis,2019,4995987,Attis Embaixador Albariño 2019,4.3,37,27.5,Rías Baixas
Mas d'en Gil,2016,2383786,Coma Alta Priorat 2016,4.1,78,27.5,Priorato
Clos Figueras,2019,5009290,Font de la Figuera Priorat Blanco 2019,3.9,100,27.5,Priorato
Tayaimgut,2014,4424654,Feréstec Sauvignon Blanc 2014,3.6,33,27.9,Penedès
Vins Pepe Raventós,2018,5950255,Xarel-lo del Noguer 2018,3.9,39,27.9,Penedès
Honorio Rubio,N.V.,2623184,Anadas N.V.,4.2,279,27.95,Rioja
Bodega Otazu,2019,3176258,Pago de Otazu Chardonnay Con Crianza 2019,4.1,64,28.4,Otazu
Vinsnus,2019,2848405,SiurAlta Gris 2019,3.7,49,28.6,Montsant
Vinsnus,2018,2848405,SiurAlta Gris 2018,3.9,29,28.6,Montsant
Bodega Otazu,2018,3176258,Pago de Otazu Chardonnay Con Crianza 2018,4.4,81,28.6,Otazu
Muga,2018,9567895,Flor de Muga Blanco 2018,4.3,122,28.66,Rioja
Viña Pomal,2017,4948133,Vinos Singulares Maturana Blanca 2017,4.0,28,28.9,Rioja
Attis,2019,1174762,Nana Albariño 2019,4.0,34,28.95,Rías Baixas
Terroir Al Límit Soc. Lda,2018,1704723,Terra de Cuques 2018,4.2,167,28.95,Priorato
Villota,2018,6243844,Blanco 2018,3.9,62,29.0,Rioja
Herència Altés,2018,2640243,La Serra Blanc 2018,4.1,84,29.0,Terra Alta
Godeval,2018,3874824,Revival Godello 2018,4.3,26,29.38,Valdeorras
Victoria Ordoñez,2017,5252241,Monticara 2017,4.1,69,29.4,Sierras de Málaga
Fos,2018,7268690,Finca Zuriena Viura 2018,4.2,28,29.9,Rioja
Valdesil,2017,1927931,Pezas da Portela Godello 2017,4.2,28,29.95,Valdeorras
Attis,2018,4995987,Attis Embaixador Albariño 2018,4.4,86,30.1,Rías Baixas
Viña Pomal,2015,4953160,Vinos Singulares Tempranillo Blanco Reserva 2015,4.0,43,30.13,Rioja
Terras Gauda,2020,3705,Terras Gauda O Rosal Etiqueta Negra (Black Label) 2020,4.1,64,30.9,Rías Baixas
Terras Gauda,2019,3705,Terras Gauda O Rosal Etiqueta Negra (Black Label) 2019,4.2,35,30.95,Rías Baixas
Suertes del Marqués,2020,1595719,Vidonia 2020,4.1,133,31.0,Valle de la Orotava
Adega Familiar Eladio Piñeiro,2017,1235689,Frore de Carme 2017,4.1,106,31.7,Rías Baixas
Bodegas Virgen de Galir,2018,9073219,Regueirón 2018,4.0,48,31.75,Valdeorras
Fefiñanes,2018,1187112,Albariño de Fefiñanes III Año 2018,4.2,99,31.85,Rías Baixas
Bodegas Tierra,2019,5501002,La Abuela Visi 2019,4.2,26,31.9,Rioja Alavesa
Bodega Tamerán,2020,9898318,Marmajuelo 2020,4.3,70,31.9,Gran Canaria
Bodega Tamerán,2020,9868988,Malvasia Volcanica 2020,4.3,70,31.9,Gran Canaria
Bodega Tamerán,2020,9868994,Verdello 2020,4.2,41,31.9,Gran Canaria
Familia Torres,2019,8030915,Pazo Torre Penelas Albariño 2019,3.7,1033,31.9,Rías Baixas
Trossos del Priorat,2019,2116277,Abracadabra 2019,4.2,45,32.0,Priorato
Forjas del Salnés,2021,1789020,Leirana Finca Genoveva Albariño 2021,4.0,73,32.18,Rías Baixas
Forjas del Salnés,2019,1789020,Leirana Finca Genoveva Albariño 2019,4.0,833,32.18,Rías Baixas
Cuatro Rayas,2017,5461341,Amador Diez Cuvée Verdejo 2017,4.2,41,32.8,Rueda
Bodegas Martín Códax,2018,3280592,Rias Baixas Albarino Vindel 2018,3.9,33,33.0,Rías Baixas
Fefiñanes,2019,1187112,Albariño de Fefiñanes III Año 2019,4.2,64,33.5,Rías Baixas
Gorka Izagirre,2015,6514147,Ama 2015,4.2,120,33.5,Bizkaiko Txakolina
Clos d'Agon,2017,1239187,Blanco 2017,3.8,38,33.5,Cataluña
Can Ràfols dels Caus,2017,1184631,El Rocallís 2017,4.3,59,34.06,Cataluña
José Pariente,2018,7273309,Finca Las Comas Verdejo 2018,4.4,45,34.22,Rueda
Abadía Retuerta,2020,1552884,Le Domaine Blanco de Guarda 2020,4.4,246,34.25,Sardón de Duero
Bodegas El Paraguas,2018,5237348,La Sombrilla 2018,4.4,30,34.5,Ribeiro
Conreria d'Scala Dei,2020,1112354,Les Brugueres Blanc 2020,4.0,102,34.61,Priorato
Viñedos Hermanos Hernáiz,2016,9001121,Finca La Emperatriz Viñedo Singular Blanco 2016,4.1,47,34.9,Rioja
Viñedos Hermanos Hernáiz,2017,9001121,Finca La Emperatriz Viñedo Singular Blanco 2017,4.1,26,34.9,Rioja
Pazo Barrantes,2019,10072848,Gran Vino Albariño 2019,4.5,594,34.9,Rías Baixas
Quinta da Muradella,2018,1512245,Gorvia Blanco 2018,4.2,28,34.9,Monterrei
Javier Sanz Viticultor,2014,1661843,Finca Saltamontes 2014,4.1,49,34.9,Rueda
Abadía Retuerta,2019,1552884,Le Domaine Blanco de Guarda 2019,4.4,396,34.9,Sardón de Duero
Bodegas Martín Códax,2017,3280592,Rias Baixas Albarino Vindel 2017,3.9,101,34.95,Rías Baixas
Ysios,2018,7442374,Blanco 2018,4.1,40,35.0,Rioja
Pazo Señorans,2012,50644,Seleccion de Añada Albariño Rías Baixas 2012,4.3,230,35.01,Rías Baixas
Cuatro Rayas,2015,5461341,Amador Diez Cuvée Verdejo 2015,4.1,66,35.03,Rueda
Itsasmendi,2016,1896321,Artizar 2016,4.1,75,35.85,Bierzo
Mustiguillo,2018,2003143,Finca Calvestra Merseguera 2018,4.1,268,35.9,Vino de España
Muchada-Léclapart,2018,6844613,Elixir 2018,4.0,99,35.92,Cádiz
Pazo Señorans,2013,50644,Seleccion de Añada Albariño Rías Baixas 2013,4.1,56,36.0,Rías Baixas
Enric Soler,2018,3363528,Espenyalluchs 2018,4.1,61,36.36,Penedès
Bodegas San Román,2020,7203788,Malvasia 2020,4.1,25,36.42,Castilla
Hacienda López de Haro,2012,7165088,Gran Reserva Classica Blanco 2012,4.4,98,36.75,Rioja
Tentenublo,2016,5857786,Los Corrillos Blanco 2016,3.9,32,36.9,Vino de España
Bodegas San Román,2019,7203788,Malvasia 2019,4.3,30,36.9,Castilla
Pazo Barrantes,2019,1183384,Albariño 2019,3.8,73,36.99,Rías Baixas
Bodegas Frontonio,2018,8809426,La Loma & Los Santos Garnacha Blanca - Macabeo 2018,4.3,59,37.32,Valdejalón
Itsasmendi,2012,1896321,Artizar 2012,4.0,43,37.6,Bierzo
Marqués de Murrieta,2016,1173806,Capellanía Reserva 2016,4.3,659,37.73,Rioja
Luis A. Rodriguez Vazquez,2017,1848747,Viña de Martin Escolma Ribeiro 2017,4.4,65,37.9,Ribeiro
Ramón do Casar,2017,6116875,Lento 2017,4.5,25,38.34,Ribeiro
Bodegas Mauro,2020,3129436,Godello Blanco 2020,4.2,90,38.7,Bierzo
Pazo Señorans,2018,7748278,Tras Los Muros Albariño 2018,4.4,42,38.8,Rías Baixas
Bodegas Martín Códax,2017,1874874,Gallaecia Rias Baixes Albarino 2017,4.5,60,39.55,Rías Baixas
Raúl Pérez,2019,4875451,Ultreia La Claudina 2019,4.3,36,39.9,Bierzo
Mas d'en Gil,2016,1543909,Coma Blanca Priorat 2016,4.2,64,39.9,Priorato
Raúl Pérez,2018,4875451,Ultreia La Claudina 2018,4.0,74,39.91,Bierzo
Pazo Barrantes,2014,1378925,La Comtesse de Pazo Barrantes Albariño 2014,4.1,234,39.95,Rías Baixas
Bodegas San Román,2018,7203788,Malvasia 2018,4.1,60,40.37,Castilla
Marqués de Riscal,2018,4626475,Barón de Chirel Verdejo Viñas Centenarias 2018,4.3,76,40.5,Castilla y León
Nin-Ortiz,2017,4220654,Terra Vermella de Nin Blanco 2017,4.3,30,40.9,Cataluña
Can Bas,2017,2284872,La Romana 2017,3.9,48,40.95,Penedès
Mengoba,2017,5060046,Mengoba las Botas 2017,4.0,39,41.9,Bierzo
Equipo Navazos,2018,1123702,Navazos Niepoort Blanco 2018,3.7,148,41.9,Andalucía
Gómez Cruzado,2018,4406127,Montes Obarenes Selección Terroir 2018,4.4,66,42.0,Rioja
Ossian,2017,6142915,Viñas Viejas Verdejo 2017,4.3,459,42.0,Castilla y León
Marqués de Riscal,2017,4626475,Barón de Chirel Verdejo Viñas Centenarias 2017,4.0,95,42.5,Castilla y León
Godeval,2020,3874824,Revival Godello 2020,4.4,31,42.5,Valdeorras
Francisco Garcia Perez,2017,1499471,Adega do Moucho Treixadura 2017,4.5,67,42.5,Ribeiro
Gómez Cruzado,2017,4406127,Montes Obarenes Selección Terroir 2017,4.3,111,42.9,Rioja
Bodegas Mauro,2016,3129436,Godello Blanco 2016,4.1,171,42.95,Bierzo
Toro Albalá,2020,10453608,Miut El Jabonero 2020,4.1,26,43.0,Montilla-Moriles
Mustiguillo,2017,2003143,Finca Calvestra Merseguera 2017,4.0,127,43.0,Vino de España
Menade,2016,7317664,Sobrenatural de Menade Verdejo Natural 2016,4.2,45,43.5,Castilla y León
Ruiz Clavijo,2011,5072217,Capitán Fanegas Blanco 2011,4.4,48,43.74,Rioja
Castell d'Encus,2019,5049941,Ekam Essència 2019,4.3,125,43.9,Costers del Segre
Castell d'Encus,2015,5049941,Ekam Essència 2015,4.4,36,44.42,Costers del Segre
Castell d'Encus,2018,5049941,Ekam Essència 2018,4.2,153,44.42,Costers del Segre
Clos Mogador,2018,1178755,Nelin Priorat 2018,4.2,126,44.5,Priorato
Cillar de Silos,2020,5057628,Dominio del Pidio Albillo 2020,4.3,50,44.75,Ribera del Duero
Bodega Contador (Benjamín Romeo),2020,1226981,Qué Bonito Cacareaba Blanco 2020,4.5,73,44.77,Rioja
Lagar de Sabariz,2015,3106892,A Pita Cega 2015,4.3,36,44.8,Galicia
Bodega Juan Carlos Sancha,2018,7715312,Cerro La Isa Blanco 2018,4.3,38,44.9,Rioja
Bodegas Martín Códax,2016,1874874,Gallaecia Rias Baixes Albarino 2016,4.0,30,44.9,Rías Baixas
Clos Mogador,2019,1178755,Nelin Priorat 2019,4.2,26,45.95,Priorato
Bodegas Mas Alta,2019,5563270,La Solana Alta 2019,4.2,32,46.5,Priorato
R. López de Heredia,2014,1399369,Viña Gravonia 2014,4.2,134,47.5,Rioja Alta
Pujanza,2017,5797172,S.J. Anteportalatina 2017,4.0,33,47.9,Rioja
Vins de la Memòria,2019,7251263,Loebre Crusilló 2019,4.0,37,48.0,Terra Alta
Avgvstvs,2020,1597345,Chardonnay 2020,4.0,33,48.5,Penedès
Marqués de Murrieta,2017,1173806,Capellanía Reserva 2017,4.4,117,48.67,Rioja
Ossian,2016,6142915,Viñas Viejas Verdejo 2016,4.3,1222,49.0,Castilla y León
Chivite,2017,78778,Navarra Coleccion 125 Blanco 2017,4.4,223,49.41,Navarra
Chivite,2018,78778,Navarra Coleccion 125 Blanco 2018,4.4,190,49.41,Navarra
Fefiñanes,2014,1187117,1583 Albariño de Fefiñanes 2014,4.0,189,49.95,Rías Baixas
Muchada-Léclapart,2018,7289725,Lumière 2018,4.1,86,49.95,Cádiz
Ossian,2019,99553,Capitel 2019,4.4,44,50.51,Castilla y León
Edetària,2016,2432292,Selecció Blanca 2016,4.2,139,50.75,Terra Alta
Jose Antonio García,2016,5942389,Aires de Vendimia Godello 2016,3.9,29,51.4,Bierzo
Familia Torres,2018,2623,Milmanda 2018,4.1,47,51.7,Conca de Barberà
Familia Torres,2017,2623,Milmanda 2017,4.1,270,51.7,Conca de Barberà
Bodega Campo Eliseo,2017,5388543,Campo Eliseo Blanco 2017,4.2,56,52.28,Rueda
Terroir Al Límit Soc. Lda,2017,3295816,Pedra de Guix 2017,4.3,97,57.9,Priorato
Bodegas Luis Perez,2017,9048265,Palma Cortada La Barajuela 2017,4.3,25,58.5,Jerez-Xérès-Sherry
Pazo Barrantes,2017,1378925,La Comtesse de Pazo Barrantes Albariño 2017,4.3,139,60.0,Rías Baixas
Remelluri,2015,1156354,Rioja Blanco 2015,4.3,150,60.25,Rioja
Remelluri,2014,1156354,Rioja Blanco 2014,4.3,202,60.25,Rioja
Vinícola Real,2008,4319643,200 Monges Rioja Selección Especial Reserva Blanco 2008,4.4,36,61.5,Rioja
Ossian,2018,99553,Capitel 2018,4.5,143,62.92,Castilla y León
Remelluri,2013,1156354,Rioja Blanco 2013,4.3,141,63.53,Rioja
Remírez de Ganuza,2012,6492988,Rioja Blanco Reserva 2012,4.4,95,69.5,Rioja
Olivier Rivière,2018,3981519,Mirando al Sur 2018,4.6,35,74.0,Rioja
Bodegas Bhilar,2013,7999948,Phinca La Revilla 2013,4.2,70,74.9,Rioja
Can Ràfols dels Caus,2014,1208693,Pairal Xarel-lo 2014,4.2,61,80.01,Cataluña
Attis,2020,2681086,Attis Mar Albariño 2020,4.5,34,81.7,Rías Baixas
Can Ràfols dels Caus,2015,1213907,La Calma 2015,4.2,92,88.0,Penedès
Pujanza,2016,1552117,Rioja Añadas Frías 2016,4.3,51,91.5,Rioja
Menade,2015,7317664,Sobrenatural de Menade Verdejo Natural 2015,4.3,43,92.0,Castilla y León
Bodegas Mauro,2015,3129436,Godello Blanco 2015,4.3,137,92.45,Bierzo
Belondrade,2015,76476,Belondrade y Lurton 2015,4.3,1238,105.95,Rueda
Allende,2018,1208496,Martires Rioja 2018,4.7,31,108.63,Rioja
Bodegas Frontonio,2016,7389094,El Jardín de las Iguales Viñedo Historic Macabeo 2016,4.6,32,174.9,Valdejalón
Bodega Contador (Benjamín Romeo),2014,7488323,Pirata 2014,4.4,54,194.0,Rioja
Enate,2011,1192652,Chardonnay Uno 2011,4.5,97,200.13,Somontano
Enate,2012,1192652,Chardonnay Uno 2012,4.4,57,272.94,Somontano
Bodegas Illana,2018,2544590,Alma Sauvignon Blanc - Airén 2018,3.6,75,5.0,Castilla
Viñedos y Bodegas Muñoz,2018,13907,Blas Muñoz Chardonnay 2018,4.3,449,24.5,Castilla
Zárate,2018,1815023,Balado Albariño 2018,4.2,173,29.5,Rías Baixas
Alter,2019,4443283,Priorato de Razamonde Blanco 2019,3.8,138,14.18078,Ribeiro
Aduna,2020,4525100,Blanco 2020,3.9,28,6.58029,Rioja
Tres Pilares,2019,6260131,Sauvignon 2019,3.6,37,6.32524,Rueda
Finca Collado,2018,1214133,Chardonnay - Moscatel 2018,3.9,42,7.1414,Alicante
Marqués de Griñon,2019,4303484,Blanco (Verdejo) 2019,3.8,98,4.95,Rueda
As Laxas,2018,1164097,Val do Sosego Albariño 2018,3.8,734,4.95,Rías Baixas
Micro Bio (MicroBio),2016,6056793,Respublica Verdejo 2016,4.6,40,75.95,Vino de España
Martin Berasategui,2019,1242374,Campustauru Verdejo 2019,3.7,31,6.95,Rueda
Quinta da Peza,2021,1599378,Godello 2021,3.7,29,6.4375,Valdeorras
Cuatro Rayas,2020,2303708,Lagartijo Verdejo 2020,3.5,124,3.95,Rueda
Bodegas Valdemar,2011,15491,Conde de Valdemar Blanco 2011,3.3,31,5.0,Rioja
Terroir Al Límit Soc. Lda,2016,4956868,Muscat 2016,3.6,31,39.281666666666666,Priorato
El Escocés Volante,2014,4417783,Manda Huevos Blanco 2014,3.8,120,21.375,Cataluña
Enrique Mendoza,2018,1244866,Chardonnay Alicante 2018,3.7,425,7.741666666666667,Alicante
Idrias,2016,1220545,Chardonnay 2016,3.4,53,7.5,Somontano
José Pariente,2012,21218,Sauvignon Blanc 2012,3.9,182,8.19,Rueda
Rafael Palacios,2015,1509282,Sorte O Soro Val do Bibei 2015,4.6,131,295.0,Valdeorras
Vinos Sanz,2010,1156205,Verdejo 2010,3.4,204,7.15,Rueda
Pazo Señorans,2007,50644,Seleccion de Añada Albariño Rías Baixas 2007,4.2,485,49.9,Rías Baixas
La Muntanya,2011,2368226,Albir 2011,3.9,29,10.306666666666667,Alicante
Naia,2013,2681082,S-Naia 2013,3.1,57,7.125,Rueda
Bodegas Valdemar,2011,1163326,Conde de Valdemar Finca Alto Cantabria 2011,3.7,203,9.1,Rioja
Castaño,2018,85753,Macabeo - Chardonnay 2018,3.4,102,5.605,Yecla
Mustiguillo,2017,2526375,Mestizaje Blanco 2017,3.8,336,8.976666666666667,Vino de España
Viñedos Verticales,2016,5317719,La Raspa 2016,3.5,70,9.75,Sierras de Málaga
Dominio de Tares,2015,4537624,La Sonrisa de Tares Godello Bierzo 2015,3.4,75,7.95,Bierzo
Marina Alta,2016,1898035,Gran Selección Blanco 2016,3.9,800,4.886666666666667,Alicante
Shaya,2017,1288726,Arindo 2017,3.8,208,6.84,Rueda
Telmo Rodriguez,2017,1884649,MR (Mountain Wine) 2017,4.1,90,16.386666666666667,Málaga
Pago de Los Capellanes,2016,4264341,O Luar do Sil Godello Fermentado en Barrica 2016,4.0,28,20.58,Valdeorras
Oliveda,2019,1770248,Món Perdut Blanc 2019,3.5,48,3.47,Empordà
Bodegas Luis Perez,2019,5648122,El Muelle de Olaso 2019,3.8,206,9.15,Cádiz
1564,2021,8368003,Natural White 2021,3.6,30,9.74291,Castilla y León
Sierra Cantabria,2017,77877,Organza 2017,3.8,83,15.0,Rioja
Bodegas Páez Morilla,2019,2581726,Tierra Blanca Blanco Seco 2019,3.3,112,4.65,Andalucía
Llanos Negros,2006,4214223,Los Tabaqueros 2006,4.3,470,26.95,La Palma
Lagar de Cervera,2019,4960687,Pazo de Seoane Rosal 2019,3.7,189,12.3,Rías Baixas
Llanos Negros,2018,5069912,La Tablada 2018,4.2,57,19.35,La Palma
Primitivo Collantes,2018,4876649,Socaire Palomino 2018,4.0,137,17.5,Cádiz
Viñedos Verticales,2018,5317719,La Raspa 2018,3.6,82,4.94,Sierras de Málaga
Can Ràfols dels Caus,2016,1184631,El Rocallís 2016,4.3,94,34.9,Cataluña
Pardas,2017,5261872,Pur Xarel-lo 2017,3.9,105,19.9,Penedès
Forlong,2016,6140984,La Fleur 2016,4.0,25,26.98,Cádiz
Valdesil,2017,79473,Godello Sobre Lias 2017,3.8,297,17.005,Valdeorras
Escoda-Sanahuja,2020,2830199,Mas del Gaio 2020,3.9,26,30.35,Conca de Barberà
Troç d'En Ros,2016,4514305,La Bèstia Blanca 2016,4.2,33,21.05,Empordà
Singulares,2015,1181824,Luna Creciente Albariño Rías Baixas 2015,3.6,89,10.2,Rías Baixas
Casar de Burbia,2019,1627139,Casar Godello 2019,3.8,241,8.1,Bierzo
Bodegas Valduero,2019,1215270,Blanco de Albillo (Garcia) 2019,4.0,221,14.95,Ribera del Duero
Barco del Corneta,2018,1420633,Verdejo 2018,4.0,171,37.4,Castilla y León
Angel Lorenzo Cachazo,2018,76478,Martivilli Sauvignon Blanc Rueda 2018,3.3,48,7.55,Rueda
Algueira,2016,1186282,Escalada 2016,4.0,30,39.75,Ribeira Sacra
Viñedos Verticales,2020,5317719,La Raspa 2020,3.5,78,9.12,Sierras de Málaga
Adega Familiar Eladio Piñeiro,2016,1235689,Frore de Carme 2016,4.3,153,30.65,Rías Baixas
Miquel Jané,2016,1513610,Sauvignon Blanc 2016,3.6,93,9.2,Penedès
Puente de Rus,2018,2296627,Sauvignon Blanc 2018,3.8,79,4.22,La Mancha
Pazo Tizon,2020,3952808,Extramundi Blanc 2020,4.0,35,10.1,Ribeiro
Casar de Burbia,2020,1627139,Casar Godello 2020,3.7,153,9.95,Bierzo
Pazo Señorans,2016,4151972,Colección Albariño Rías Baixas 2016,3.8,736,16.15,Rías Baixas
Victoria Ordoñez,2020,5624654,La Pasajera Verdejo 2020,4.0,51,20.0,Rueda
Gramona,2017,5903080,Savinat Sauvignon Blanc 2017,4.1,88,15.97,Penedès
Bodegas Xaló,2021,1261849,Bahía de Dénia Blanco 2021,4.0,343,5.5,Alicante
Bodegas Valdemar,2018,15491,Conde de Valdemar Blanco 2018,3.5,137,4.95,Rioja
Pazo de Villarei,2020,50824,Albariño 2020,3.6,58,4.95,Rías Baixas
Rolland & Galarreta 'R&G',2016,2416233,R&G Rueda Verdejo 2016,3.5,210,13.43,Rueda
Bodegas Bhilar,2014,1616250,Phinca Durmiente Rufete & Blanco 2014,4.2,46,28.75,Navarra
Elkano,2018,1610903,Blanco 2018,3.9,34,16.94,Getariako Txakolina
Finca La Capilla,2018,7978423,La Capilla Blanco 2018,3.8,33,14.48,Rueda
Txakoli Arregi,2016,1249232,Blanco 2016,3.8,40,7.5,Getariako Txakolina
Habla,2017,7285715,Duende 2017,3.8,31,22.9,Vino de España
Bodegas Mauro,2017,3129436,Godello Blanco 2017,4.3,193,31.45,Bierzo
Las Moradas de San Martín,2019,4588142,Albillo Real 2019,3.7,96,12.5,Madrid
Bodegas Abadía de San Quirce,2020,1503966,Verdejo 2020,4.0,43,8.63,Rueda
Raimat,2017,1275476,Castell de Raimat Chardonnay 2017,3.7,896,7.95,Costers del Segre
Tobelos,2018,1915556,Blanco 2018,3.6,33,9.0,Rioja
Bodegas Mas Alta,2017,5527138,Artigas Blanco 2017,3.9,69,25.95,Priorato
Hnos. del Villar,2020,1737396,Oro de Castilla Verdejo 2020,4.0,259,5.8,Rueda
Marco Abella,2017,1986586,Òlbia 2017,4.0,51,26.95,Priorato
Bodegas Ponce,2018,1283100,Reto Manchuela 2018,3.8,192,14.155,Manchuela
Fazenda Agricola Augalevada,2018,6443803,Mercenario Blanco 2018,3.6,101,13.3,Ribeiro
Paco & Lola,2017,1152488,Albariño 2017,3.9,2502,10.5,Rías Baixas
Hnos. del Villar,2019,1122317,Azoe Verdejo 2019,3.7,30,4.95,Rueda
Orowines,2019,3290649,Kentia Albariño 2019,3.7,119,9.451666666666666,Rías Baixas
Telmo Rodriguez,2015,1884649,MR (Mountain Wine) 2015,4.2,243,16.101666666666667,Málaga
Cuevas de Castilla,2013,1271642,Sindo 2013,3.1,41,4.95,Rueda
Mariluna,2020,1920280,Blanco 2020,3.9,83,4.95,Valencia
Viña Ijalba,2017,1544818,Maturana Blanca 2017,3.9,66,17.9,Rioja
Fuenteseca,2020,1431751,Blanco 2020,3.6,48,7.95,Utiel-Requena
Bodegas Príncipe de Viana,2018,74766,Chardonnay 2018,3.2,187,4.95,Navarra
Bodegas Copaboca,2021,2600549,Gorgorito Verdejo 2021,3.6,73,4.95,Rueda
Martúe,2018,1770415,Chardonnay 2018,3.7,26,4.95,Campo de la Guardia
Jean Leon,2020,1526005,Chardonnay Penedès 3055 2020,3.8,232,9.81,Penedès
Can Ràfols dels Caus,2017,1739850,Petit Caus Blanc 2017,3.4,98,13.7848695585435,Cataluña
Huerta de Albala,2019,2495968,Barbazul Blanco 2019,3.8,221,9.5,Cádiz
Terras Gauda,2018,3705,Terras Gauda O Rosal Etiqueta Negra (Black Label) 2018,4.2,177,29.9,Rías Baixas
Cuevas de Castilla,2013,1271642,Sindo 2013,3.1,41,4.95,Rueda
Fuenteseca,2020,1431751,Blanco 2020,3.6,48,7.95,Utiel-Requena
Martúe,2018,1770415,Chardonnay 2018,3.7,26,4.95,Campo de la Guardia
Bodegas Copaboca,2021,2600549,Gorgorito Verdejo 2021,3.6,73,4.95,Rueda
Jean Leon,2020,1526005,Chardonnay Penedès 3055 2020,3.8,232,9.81,Penedès
Bodegas Príncipe de Viana,2018,74766,Chardonnay 2018,3.2,187,4.95,Navarra
Mariluna,2020,1920280,Blanco 2020,3.9,83,4.95,Valencia
Ignios Orígenes,2014,2100990,Marmajuelo 2014,3.9,38,26.5,Ycoden-Daute-Isora
Baigorri,2018,97076,Rioja Fermentado en Barrica Blanco 2018,3.8,35,16.9,Rioja
Vins Miquel Gelabert,2016,1686346,Vinya Son Caules Blanc 2016,3.5,32,10.49,Plà i Llevant
Can Axartell,2018,7555677,Corum 2018,4.0,43,21.63,Mallorca
Can Axartell,2019,4926488,Blanco 2019,3.5,51,11.95,Mallorca
Compañía de Vinos Tricó,2016,1213919,Albariño 2016,4.1,242,15.95,Rías Baixas
Agro de Bazán,2020,1294167,Contrapunto Albariño 2020,3.8,135,13.69297042815321,Rías Baixas
El Grifo,2019,1446074,Malvasia Seco 2019,3.7,118,13.25,Lanzarote
Entre os Ríos,2019,4154973,Komokabras 2019,3.9,119,13.74,Barbanza e Iria
Alta Alella,2020,1624447,Parvus Chardonnay 2020,3.8,50,9.75,Alella
Castro Brey,2020,1282716,Sin Palabras Castro Valdés Albariño 2020,3.8,36,11.5,Rías Baixas
Contino,2014,2580382,Rioja Blanco 2014,3.9,93,21.95,Rioja
Jané Ventura,2020,5580897,Vinyes Blanques 2020,4.1,38,7.95,Penedès
Itsasmendi,2016,2326226,Blanco 2016,3.7,232,10.5,Bizkaiko Txakolina
Carlos Moro,2016,4581283,Finca Las Marcas Fermentado en Barrica Verdejo 2016,3.9,65,17.7,Rueda
Terra i Vins,2016,6276501,Brúixola Blanc 2016,3.8,33,15.95,Priorato
Bernabeleva,2017,1772647,Cantocuerdas Albillo 2017,3.6,61,18.9,Madrid
Parés Baltà,2019,2430973,Cosmic 2019,3.8,182,11.49,Penedès
Castell del Remei,2017,1619,ODA Blanc 2017,4.0,183,10.15,Costers del Segre
Bodega Luzdivina Amigo,2019,4601153,María Abril Godello 2019,3.7,34,5.37,Bierzo
