Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Tarsus,2014,50784,Ribera del Duero Reserva 2014,4.0,262,24.09,Ribera del Duero
Alonso & Pedrajo,2016,6304259,Suañé Tinto 2016,4.2,75,24.14,Rioja
Guimaro,2020,1660623,Finca Meixeman Ribeira Sacra Mencia 2020,4.0,44,24.36,Ribeira Sacra
Mengoba,2018,1379037,Mencia de Espanillo 2018,3.7,68,24.44,Bierzo
Abel Mendoza Monge,2019,2931753,Guardaviñas 2019,4.1,38,24.45,Rioja
Ton Rimbau,2017,6473103,Raïm de Ton Rimbau Spill 2017,4.1,46,24.45,Penedès
Vinyes Domenech,2017,2807828,Boig per Tu 2017,3.9,151,24.47,Montsant
Luzon,2018,1513140,Por Tí 2018,4.2,84,24.5,Jumilla
Casa Gran del Siurana,2018,4647636,La Fredat Garnatxa Priorat 2018,4.1,87,24.5,Priorato
Mustiguillo,2018,99555,Finca Terrerazo 2018,4.2,468,24.5,El Terrerazo
Habla,2016,8582100,No. 21 2016,4.1,98,24.5,Extremadura
Abel Mendoza Monge,2017,2931753,Guardaviñas 2017,3.9,38,24.5,Rioja
Jiménez-Landi,2014,1183727,Piélago 2014,3.6,209,24.5,Méntrida
Finca Río Negro,2018,9970527,Cerro del Lobo Syrah 2018,4.3,70,24.5,Castilla
Bodegas Lleiroso,2015,1158307,LL Reserva 2015,4.0,273,24.5,Ribera del Duero
Enate,2019,1827903,Tinto 2019,3.7,31,24.5,Somontano
Sei Solo,2018,3118465,Preludio 2018,4.2,706,24.5,Ribera del Duero
Bodegas Roda,2018,18715,Roda Reserva Rioja 2018,4.3,555,24.5,Rioja
Roig Parals,2019,1956955,Camí de Cormes 2019,4.1,52,24.51,Empordà
Bodega Contador (Benjamín Romeo),2018,98836,Predicador Rioja 2018,4.1,980,24.53,Rioja
Suertes del Marqués,2017,5341037,El Chibirique 2017,3.6,66,24.57,Valle de la Orotava
Casar de Burbia,2015,6833166,Tebaida 2015,4.1,39,24.6,Bierzo
Marco Abella,2019,1773989,Mas Mallola 2019,4.0,106,24.65,Priorato
Astrales,2018,79962,Ribera del Duero 2018,4.0,73,24.7,Ribera del Duero
Izadi,2018,1423563,El Regalo 2018,4.2,140,24.75,Rioja
Dominio del Águila,2019,2634870,Pícaro Viñas Viejas 2019,4.1,1560,24.75,Ribera del Duero
Dehesa del Carrizal,2016,1180600,Colección Privada 2016,4.3,171,24.76,Dehesa del Carrizal
Divina Proporción,2019,9944599,Platón Tinto 2019,4.4,125,24.79,Toro
Bodega La Carbonera,2015,6823100,Las Pisadas 2015,3.7,359,24.8,Rioja
Algueira,2017,1776797,Carravel 2017,4.0,41,24.8,Ribeira Sacra
Conde de Los Andes,2016,1142303,Rioja 2016,4.1,69,24.85,Rioja
Josep Grau Viticultor,2017,4967552,La Florens 2017,4.1,63,24.85,Montsant
Ondarre,2015,76322,Mayor De Ondarre Rioja Reserva 2015,3.8,335,24.9,Rioja
Can Axartell,2016,7224538,Terrum 2016,4.0,210,24.9,Mallorca
Bodegas Ronsel do Sil,2019,1914657,Alpendre 2019,4.2,26,24.9,Ribeira Sacra
El Coto,2014,8624,Coto Real Reserva 2014,3.7,196,24.9,Rioja
Can Axartell,2016,7320235,Ventum 2016,4.1,277,24.9,Mallorca
Carlos Moro,2015,5406280,Prestigio 2015,4.1,1019,24.9,Rioja
Bodegas Vilano,2016,6401250,La Baraja 2016,4.3,846,24.9,Ribera del Duero
Casa Castillo,2017,7957074,Micrit Monastrell 2017,4.0,114,24.9,Jumilla
Enate,2015,1554114,Varietales Dos Mil 2015,4.1,65,24.9,Somontano
Ostatu,2015,2517787,Laderas Rioja 2015,4.0,34,24.9,Rioja Alavesa
El Grillo y La Luna,2017,5023424,Hop Hop 2017,4.1,51,24.9,Somontano
Altanza,2010,1215417,Rioja Reserva Seleccion Especial 2010,4.0,215,24.9,Rioja
Bodega Badiola,2018,9402500,V1BN4 Viñas Viejas 2018,3.9,42,24.9,Rioja Alavesa
Finca Río Negro,2016,5901247,5º Año 2016,4.2,72,24.9,La Mancha
Hispano Suizas,2017,2882799,Bassus Finca Casilla Herrera 2017,4.1,95,24.9,Valencia
Bodega Sommos,2018,7682440,Colección Syrah 2018,4.2,66,24.9,Somontano
Bodega Badiola,2018,8716900,L4GD4 Viñas Viejas 2018,4.1,100,24.9,Rioja Alavesa
Familia Torres,2017,2656,Salmos 2017,4.2,1647,24.9,Priorato
Contino,2017,1225001,Reserva 2017,4.2,206,24.94,Rioja
Celler Ronadelles - Cap de Ruc,2016,1583521,Giral Vinyes Velles Tinto 2016,4.3,32,24.95,Montsant
Campo Viejo,2016,1236357,Dominio 2016,4.0,122,24.95,Rioja
Adega Ponte da Boga,2018,9078249,Capricho de Sousón 2018,3.7,29,24.95,Ribeira Sacra
Pago de Vallegarcía,2019,1133054,Montes de Toledo Syrah 2019,4.3,174,24.95,Castilla
Adega Ponte da Boga,2017,1650381,Capricho de Merenzao 2017,4.3,26,24.95,Ribeira Sacra
Dominio de Tares,2016,85501,Bembibre Mencía 2016,4.0,126,24.95,Bierzo
Carchelo,2014,77866,Canalizo 2014,3.9,67,24.95,Jumilla
Jose Antonio García,2018,1673048,Aires de Vendimia 2018,3.9,47,24.95,Bierzo
Carlos Ruben,2017,7256945,Antonio Antonia 2017,4.2,51,24.95,Aragón
Marqués de Riscal,2016,1308704,Finca Torrea Rioja 2016,4.1,1024,24.96,Rioja
Abadía Retuerta,2017,2388758,Selección Especial 2017,4.4,4172,24.99,Sardón de Duero
Ondarre,2017,76322,Mayor De Ondarre Rioja Reserva 2017,3.9,233,25.0,Rioja
Enate,2011,2160720,Cabernet 2011,3.9,120,25.0,Somontano
Ondarre,2016,76322,Mayor De Ondarre Rioja Reserva 2016,4.0,593,25.0,Rioja
Juvé & Camps,2018,9048340,Pagos de Anguix Barrueco 2018,4.3,53,25.0,Ribera del Duero
La Rioja Alta,2015,7311113,Viña Arana Gran Reserva 2015,4.3,359,25.06,Rioja
La Rioja Alta,2014,7311113,Viña Arana Gran Reserva 2014,4.3,2052,25.06,Rioja
Viñas del Vero,2016,1158235,Secastilla 2016,4.1,35,25.28,Somontano
Arzuaga,2018,7932,Ribera del Duero Crianza 2018,4.3,4189,25.29,Ribera del Duero
Viñátigo,2019,1755209,Baboso Negro 2019,4.2,55,25.4,Islas Canarias
Celler de L'Era,2012,4010921,Mim 2012,4.2,29,25.4,Montsant
Hispano Suizas,2016,2882799,Bassus Finca Casilla Herrera 2016,4.1,87,25.41,Valencia
Marqués de Riscal,2015,1308704,Finca Torrea Rioja 2015,4.0,550,25.48,Rioja
Algueira,2016,1776797,Carravel 2016,4.0,139,25.5,Ribeira Sacra
Cyan,2016,1773555,Prestigio 2016,4.2,68,25.5,Toro
Gran Clos,2018,1382785,Les Mines 2018,3.8,68,25.5,Priorato
Coca i Fitó,2017,1496156,Tocat de l'Ala Negre 2017,3.7,621,25.58,Empordà
Valtravieso,2017,9577495,Finca la Atalaya Reserva 2017,4.3,149,25.7,Ribera del Duero
Familia Torres,2019,3933104,Purgatori Costers del Segre 2019,4.1,192,25.71,Costers del Segre
Macià Batle,2017,4527347,Collecció Privada 2017,4.1,28,25.75,Mallorca
Clos Figueras,2019,97688,Font de la Figuera Tinto 2019,4.1,45,25.83,Priorato
Parés Baltà,2019,1670099,Garnatxa Hisenda Miret 2019,4.2,168,25.85,Penedès
Fedellos do Couto,2020,3869502,Bastarda 2020,3.9,66,25.88,Ribeira Sacra
Bodega Sommos,2018,7756324,Colección Tempranillo 2018,4.1,88,25.89,Somontano
Cune (CVNE),2017,1266054,Reserva Especial 2017,4.1,37,25.89,Rioja
Vinyes del Terrer,2016,1203552,Nus del Terrer 2016,4.3,42,25.9,Tarragona
Bodegas San Román,2019,1136158,Tinto 2019,4.3,195,25.9,Toro
Contino,2018,1225001,Reserva 2018,4.1,43,25.9,Rioja
Áster,2016,1253646,Finca El Otero 2016,4.3,526,25.9,Ribera del Duero
El Grillo y La Luna,2016,5023424,Hop Hop 2016,4.1,110,25.9,Somontano
Matsu,2020,1504403,El Viejo 2020,4.2,71,25.9,Toro
Bodega Tesalia,2017,6153610,Arcos de la Frontera 2017,4.3,409,25.9,Andalucía
Landaluce,2016,1579481,Capricho de Landaluce 2016,3.9,43,25.9,Rioja Alavesa
Palacios Remondo,2017,1820071,Propiedad  Rioja 2017,4.2,599,25.9,Rioja
Terroir Al Límit Soc. Lda,2018,6295355,Terra de Cuques Negre 2018,3.9,37,25.92,Priorato
Ermita del Conde,2012,1982890,Pago del Conde 2012,4.0,85,25.95,Castilla y León
Viña Pomal,2014,3051453,Gran Reserva 2014,4.0,218,25.95,Rioja
Conreria d'Scala Dei,2015,1182451,Iugiter 2015,4.3,84,25.95,Priorato
Marques de Tomares,2014,1155880,Rioja Gran Reserva 2014,4.3,112,25.95,Rioja
Celler Piñol,2018,1183825,Mather Teresina Selecció Vinyes Velles 2018,4.2,80,25.95,Terra Alta
Collbaix Celler El Molí,2015,2163858,Singular Negre 2015,4.4,64,25.95,Pla de Bages
Autòcton Celler,2019,6507498,Mas Vilella 2019,3.8,97,25.95,Cataluña
Bodega Sommos,2016,2237768,Lamin Garnacha Vinas Viejas 2016,3.9,178,25.95,Calatayud
Akilia,2011,2488229,Lombano 2011,3.4,40,25.95,Bierzo
Bodegas Clunia,2018,5946392,Malbec 2018,4.3,147,25.95,Castilla y León
Vicente Gandía,2019,9791522,Ceramic Monastrell 2019,4.1,116,25.99,Valencia
Bodegas Asenjo & Manso,2015,1595575,Silvanus Crianza 2015,4.0,162,26.0,Ribera del Duero
Galindo San Millan,2016,5424940,La Pizca 2016,4.4,42,26.0,Toro
Condado de Haza,2016,18485,Ribera del Duero Reserva 2016,4.0,93,26.0,Ribera del Duero
Puro Rofe,2019,7496496,Rofe Tinto 2019,3.3,47,26.01,Lanzarote
Abadía Retuerta,2018,2388758,Selección Especial 2018,4.4,803,26.1,Sardón de Duero
Viña Salceda,2017,7692681,50 Aniversario 2017,3.9,53,26.1,Rioja
Albet i Noya,2017,79837,Finca La Milana Penedès 2017,4.0,32,26.2,Penedès
Contino,2018,1704044,Rioja Garnacha 2018,4.1,147,26.24,Rioja
Remírez de Ganuza,2016,99586,Rioja Reserva Fincas de Ganuza 2016,4.2,67,26.32,Rioja
Marqués de Griñon,2018,3187,Cabernet Sauvignon 2018,4.1,60,26.4,Dominio de Valdepusa
Altos de Trevejos,2018,4061004,Mountain Wines Baboso Negro 2018,3.9,32,26.45,Islas Canarias
Figuero,2018,2391563,Viñas Viejas 2018,4.3,269,26.45,Ribera del Duero
Bosque de Matasnos,2019,1220886,Bosque de Matasnos Etiqueta Blanca 2019,4.3,740,26.47,Ribera del Duero
Campillo,2008,77034,Reserva Especial Rioja 2008,4.1,94,26.47,Rioja
Viña Pedrosa,2017,1139120,La Navilla 2017,4.3,75,26.49,Ribera del Duero
Marqués de Griñon,2018,2244074,Graciano 2018,4.1,39,26.5,Dominio de Valdepusa
Biniagual,2017,1203848,Finca Biniagual Verán 2017,4.3,420,26.5,Binissalem-Mallorca
Finca Torremilanos,2015,99874,Torre Albéniz Reserva Ribera del Duero 2015,4.2,654,26.5,Ribera del Duero
Ferrer Bobet,2015,1198951,Priorat 2015,4.1,538,26.5,Priorato
Mas de Mancuso,2018,1413326,Mancuso Garnacha 2018,3.9,328,26.5,Cariñena
Izadi,2014,1832930,Rioja Selección 2014,3.9,708,26.5,Rioja
Franck Massard,2015,1188882,Huellas 2015,3.9,44,26.52,Priorato
Figuero,2017,2055772,Ribera Del Duero 15 Meses en Barrica (Reserva) 2017,4.0,35,26.52,Ribera del Duero
Imperial,2017,1137169,Rioja Reserva 2017,4.2,1569,26.7,Rioja
Muga,2018,7493,Selección Especial (Reserva) 2018,4.1,199,26.73,Rioja
Bodega Sommos,2017,2237768,Lamin Garnacha Vinas Viejas 2017,4.0,198,26.75,Calatayud
Tábula,2014,1146109,Damana Crianza Tempranillo 2014,3.6,57,26.8,Ribera del Duero
Pittacum,2017,1230412,La Prohibición Garnacha Tintorera 2017,4.1,76,26.8,Castilla y León
Marqués de Cáceres,2018,7102189,Generacion MC 2018,4.0,29,26.8,Rioja
Carlos Moro,2014,4624268,Finca Valdehierro Tempranillo 16 Meses Barrica 2014,4.0,73,26.8,Cigales
Terra Remota,2018,9695312,Clos Amae 2018,4.3,29,26.85,Empordà
Ontañón,2011,8654046,Queiron Reserva Vinedos Familiares 2011,4.4,81,26.85,Rioja
Heras Cordon,2010,1165475,Rioja Reserva 2010,4.0,786,26.9,Rioja
Amézola de la Mora,2014,2298142,Solar Amézola Gran Reserva 2014,4.1,31,26.9,Rioja
Miguel Merino,2016,1926277,Reserva 2016,4.5,25,26.9,Rioja
Bodegas Carramimbre,2017,1154412,Altamimbre 2017,4.2,40,26.9,Ribera del Duero
Josep Grau Viticultor,2018,6377474,Maimó Garnatxa 2018,4.3,117,26.9,Montsant
Comando G,2019,1370085,El Hombre Bala 2019,3.9,84,26.9,Madrid
Juvé & Camps,2017,9048340,Pagos de Anguix Barrueco 2017,4.2,199,26.9,Ribera del Duero
Miguel Merino,2015,1926277,Reserva 2015,4.4,56,26.9,Rioja
Pinna Fidelis,2016,1221284,Ribera del Duero Crianza 2016,4.0,408,26.9,Ribera del Duero
Bodegas Javier San Pedro Ortega,2018,7664488,Viuda Negra El Arca de Asa 2018,4.1,84,26.9,Rioja
Valserrano,2014,1473709,Rioja Gran Reserva 2014,4.0,143,26.9,Rioja
De Muller,2015,1381526,Lo Cabaló Reserva 2015,4.2,175,26.9,Priorato
Figuero,2017,2391563,Viñas Viejas 2017,4.2,118,26.9,Ribera del Duero
Ignios Orígenes,2016,2701689,Vendimia Seleccionada Listán Negro 2016,3.1,29,26.95,Ycoden-Daute-Isora
Vivanco,2012,1135812,Selección de Familia Reserva 2012,3.9,1008,26.95,Rioja
Figuero,2016,2055772,Ribera Del Duero 15 Meses en Barrica (Reserva) 2016,4.2,137,27.0,Ribera del Duero
Bodegas Celler Francisco Castillo - Clos Dominic,2018,1856551,Vinyes Baixas Porrera 2018,4.1,64,27.25,Priorato
Orben,2019,96030,Malpuesto 2019,4.3,36,27.27,Rioja
Suertes del Marqués,2017,1513081,Candio Listan Negro Cordón Trenzado 2017,3.7,174,27.35,Valle de la Orotava
R. López de Heredia,2008,1662058,Viña Bosconia Reserva 2008,4.2,3032,27.39,Rioja Alta
Bodegas Valduero,2017,1218067,Ribera del Duero Una Cepa I 2017,4.4,591,27.4,Ribera del Duero
Bodegas San Román,2018,1136158,Tinto 2018,4.3,1074,27.44,Toro
Contino,2019,1704044,Rioja Garnacha 2019,3.9,53,27.45,Rioja
Avgvstvs,2000,6534804,Antigues Reserves 2000,4.3,86,27.45,Penedès
Finca La Capilla,2018,1133110,La Capilla Vendimia Seleccionada 2018,4.2,67,27.5,Ribera del Duero
Bodegas Abadía de San Quirce,2015,1253193,Reserva 2015,4.0,130,27.5,Ribera del Duero
Celler de Capçanes,2018,1696824,Mas Tortó Vinyes Velles Montsant 2018,3.9,27,27.5,Montsant
Arizcuren,2018,3534109,Solo Mazuelo 2018,4.1,40,27.5,Rioja
Marques de Burgos,2018,4544659,8000 2018,4.5,31,27.5,Ribera del Duero
Celler de Capçanes,2019,1117429,Flor de Primavera Peraj Ha'abib 2019,4.1,86,27.5,Montsant
Pago Los Balancines,2017,8048744,Barbas de gata 2017,4.2,107,27.5,Extremadura
Cyan,2010,1773555,Prestigio 2010,3.9,104,27.5,Toro
Ostatu,2016,2517787,Laderas Rioja 2016,4.2,61,27.5,Rioja Alavesa
Valtravieso,2018,1171623,Ribera del Duero Vendimia Seleccionada VT 2018,4.3,61,27.5,Ribera del Duero
Ysios,2016,1204299,Rioja 2016,4.1,69,27.5,Rioja
Celler de Capçanes,2020,1117429,Flor de Primavera Peraj Ha'abib 2020,4.2,37,27.5,Montsant
Coca i Fitó,2014,2132510,Tocat i Posat Negre 2014,4.0,77,27.6,Empordà
Peique,2015,77020,Selección Familiar 2015,3.9,31,27.66,Bierzo
Mas Igneus,2019,10388306,M de Mas Igneus 2019,4.1,47,27.7,Priorato
Bodega Akutain,2014,2804069,Reserva 2014,4.3,83,27.7,Rioja
Matsu,2015,1136746,El Recio 2015,4.1,7967,27.72,Toro
Bodegas Roda,2018,1176488,Sela Rioja 2018,3.9,853,27.75,Rioja
Herència Altés,2016,4172786,La Serra Negre 2016,4.1,44,27.8,Terra Alta
Bodegas Godelia,2015,2041002,Godelia Seleccion Mencía 2015,3.8,31,27.85,Bierzo
Zifar,2016,5246537,Caballero Zifar 2016,4.2,107,27.9,Ribera del Duero
Bodegas Faustino,2010,6815639,I Gran Reserva 75 Aniversario 2010,4.1,387,27.9,Rioja
Dehesa del Carrizal,2017,1180600,Colección Privada 2017,4.4,101,27.9,Dehesa del Carrizal
Telmo Rodriguez,2017,1179898,Pegaso Barrancos de Pizarra 2017,3.9,46,27.9,Castilla y León
Telmo Rodriguez,2017,1233162,Pegaso Granito 2017,4.1,30,27.9,Castilla y León
Breca,2017,5526694,Brega Garnacha 2017,4.3,409,27.9,Calatayud
Bernabeleva,2017,1250856,Arroyo del Tórtolas 2017,3.9,76,27.9,Madrid
Pittacum,2017,1425807,Aurea 2017,4.2,50,27.9,Bierzo
Rolland & Galarreta 'R&G',2014,9618115,Finca Rosalejo Eldoze Single Vineyard 2014,4.0,26,27.9,La Mancha
El Regajal,2018,1983695,Galia Villages 2018,4.2,71,27.9,Castilla y León
Lopez Cristobal,2018,9819244,Parcela Uno 2018,4.3,60,27.95,Ribera del Duero
Legaris,2016,80085,Ribera del Duero Reserva 2016,4.2,237,27.95,Ribera del Duero
Finca Río Negro,2015,5901247,5º Año 2015,4.2,63,27.95,La Mancha
Prieto Pariente,2014,4569755,el Origen 2014,4.1,70,28.0,Castilla y León
Paco Garcia,2015,1242322,Beautiful Things 2015,4.2,115,28.0,Rioja
Palacios Remondo,2015,1192767,Rioja Reserva Selección Especial La Montesa 2015,4.2,85,28.0,Rioja
Arínzano,2010,2530402,La Casona 2010,3.9,156,28.0,Arínzano
Castelo de Pedregosa,2015,2243136,Nûr Tinto 2015,3.9,109,28.0,Priorato
Clos Pons,2014,1202814,Alges 2014,4.0,228,28.1,Costers del Segre
Cims de Porrera,2002,91755,Solanes Priorat 2002,4.0,38,28.18,Priorato
Presas Ocampo,2018,5511234,Gran Alysius Listán Negro - Syrah 2018,3.9,46,28.19,Cataluña
Monteabellon,2017,4243773,Finca Matambres 2017,4.3,134,28.25,Ribera del Duero
Prieto Pariente,2016,5333915,Confines Garnacha 2016,3.7,59,28.25,Castilla y León
Monteabellon,2016,4243773,Finca Matambres 2016,4.2,191,28.3,Ribera del Duero
Silice Viticultores,2017,3075581,Tinto 2017,3.5,143,28.35,Ribeira Sacra
Ferrer Bobet,2018,1198951,Priorat 2018,4.2,104,28.35,Priorato
Leda,2017,1164218,Viñas Viejas Tempranillo 2017,4.3,196,28.38,Castilla y León
El Grillo y La Luna,2014,1829321,Grillo 2014,4.3,72,28.38,Somontano
Bodegas Roda,2012,18715,Roda Reserva Rioja 2012,4.2,2389,28.4,Rioja
Av Bodeguers,2017,6161352,Elitia Tinto 2017,4.1,43,28.4,Empordà
Finca Torremilanos,2018,99874,Torre Albéniz Reserva Ribera del Duero 2018,4.2,142,28.45,Ribera del Duero
Coca i Fitó,2013,1212299,Negre 2013,4.3,77,28.5,Montsant
Bodegas Faustino,2014,5766586,Reserva Especial Icon Edition 2014,4.2,531,28.5,Rioja
Cepas Familiares,2019,8032785,Nivel 2019,4.4,29,28.5,Ribera del Duero
Bodega Ca' di Mat,2018,9053997,Los Peros Tinto 2018,3.9,26,28.5,Madrid
Viñátigo,2018,1867758,Ensamblaje Tinto 2018,4.1,66,28.5,Islas Canarias
Solar Viejo,2016,6295099,Orube 2016,4.1,33,28.5,Rioja
Viña Pedrosa,2017,1139122,Reserva 2017,4.3,38,28.5,Ribera del Duero
Pittacum,2018,1425807,Aurea 2018,4.2,38,28.5,Bierzo
Can Ràfols dels Caus,1999,1230693,Gran Caus 1999,3.9,45,28.5,Penedès
Viñas del Cénit,2017,1191762,Cenit 2017,3.8,34,28.5,Tierra del Vino de Zamora
Valderiz,2017,1246179,Juegabolos 2017,4.3,93,28.6,Ribera del Duero
Bodegas Buten - Crater,2017,1549986,Tinto 2017,4.0,80,28.7,Tacoronte-Acentejo
Emilio Moro,2019,11604,Malleolus 2019,4.4,2528,28.71,Ribera del Duero
4 Monos,2017,4716880,La Danza del Viento Molino Quemado 2017,3.8,39,28.75,Madrid
Villota,2017,5443211,Selección Tinto 2017,4.0,35,28.75,Rioja
Altos del Terral,2009,1654207,T1 Ribera del Duero Tinto 2009,4.1,130,28.8,Ribera del Duero
Baigorri,2018,6111381,Finca La Quintanilla 2018,4.0,32,28.8,Rioja
Pago de Vallegarcía,2018,1667257,Hipperia Red Blend 2018,4.4,164,28.85,Castilla
Breca,2018,5526694,Brega Garnacha 2018,4.2,35,28.85,Calatayud
Mikaela,2016,3805827,Bobal 2016,3.7,62,28.9,Castilla
Quinta Sardonia,2018,1135777,QS 2018,4.4,33,28.9,Castilla y León
Bodegas Abadía de San Quirce,2019,4930882,M9 2019,4.2,67,28.9,Ribera del Duero
Bodega Luzdivina Amigo,2007,1871791,Viñademoya Mencia 2007,4.2,151,28.9,Bierzo
Viña Pedrosa,2016,1139120,La Navilla 2016,4.2,433,28.95,Ribera del Duero
Clos Pachem,2019,9497762,Camí de la Mina 2019,4.1,29,28.95,Priorato
Izadi,2019,1423563,El Regalo 2019,4.1,25,28.95,Rioja
Casar de Burbia,2016,1638158,Hombros 2016,3.9,116,29.0,Bierzo
Coca i Fitó,2012,1188591,Maragda 2012,3.8,288,29.0,Montsant
Campillo,2013,6891217,57 Gran Reserva 2013,4.1,37,29.0,Rioja
Alfredo Arribas,2017,3662162,Gotes del Priorat 2017,3.8,576,29.0,Priorato
Canopy,2015,2103411,Congo 2015,3.8,31,29.0,Méntrida
Attis,2016,4525838,Attis Pedral 2016,3.9,26,29.1,Rías Baixas
Baronia,2016,1207872,Clos d'Englora AV 14 2016,3.8,73,29.15,Montsant
Tomás Postigo,2018,1187752,3er Año Ribera del Duero Tinto 2018,4.4,2366,29.16,Ribera del Duero
Berceo,2014,5389332,Los Dominios de Berceo Graciano 2014,4.2,32,29.25,Rioja
Berceo,2006,1370202,Los Dominios de Berceo Reserva 36 2006,4.0,43,29.25,Rioja
Berceo,2015,1371990,Los Dominios de Berceo Prefiloxerico 2015,4.4,34,29.25,Rioja
Mas Doix,2017,23506,Salanques 2017,4.1,380,29.25,Priorato
Viña Real,2015,1498830,Rioja Gran Reserva 2015,4.0,282,29.35,Rioja
Viña Real,2014,1498830,Rioja Gran Reserva 2014,4.1,539,29.35,Rioja
Viña Real,2016,1498830,Rioja Gran Reserva 2016,4.0,88,29.4,Rioja
Rico Nuevo,2018,8226397,Jirón de Niebla 2018,3.8,40,29.45,Castilla y León
Sangenís I Vaqué,2014,1686459,Coranya 2014,4.2,66,29.5,Priorato
Vinos del Panorámico,2016,7266052,Majuelos del Panorámico Caracuesta 2016,4.1,38,29.5,Rioja
Sierra Cantabria,2019,1175825,Colección Privada 2019,4.1,527,29.5,Rioja
Izquierdo,2012,1184444,Antonino Izquierdo Vendimia Seleccionada 2012,3.9,80,29.5,Ribera del Duero
Guelbenzu,2010,51634,Lautus 2010,3.8,29,29.5,Ribera del Queiles
Cerro San Cristobal,2018,9580896,Dominio del Verso Red Blend 2018,4.4,40,29.5,Condado de Huelva
Condado de Haza,2012,18485,Ribera del Duero Reserva 2012,4.0,360,29.5,Ribera del Duero
Señorío de Sarria,2014,1235439,Reserva Especial 2014,4.0,146,29.6,Navarra
Muga,2016,7493,Selección Especial (Reserva) 2016,4.4,4750,29.72,Rioja
Can Blau,2014,1100805,Mas de Can Blau 2014,4.2,180,29.75,Montsant
Tomás Postigo,2019,1187752,3er Año Ribera del Duero Tinto 2019,4.4,397,29.75,Ribera del Duero
Lan,2019,1187293,A Mano Rioja 2019,4.3,122,29.75,Rioja
Bodegas Mauro,2020,96926,Red 2020,4.3,357,29.8,Castilla y León
Dosterras,2016,1588410,Finca Aiguasals 2016,4.0,47,29.9,Montsant
Villota,2018,9187739,Viña Gena 2018,4.2,166,29.9,Rioja
Bodegas Urbina,2004,3009567,Gran Reserva Especial 2004,4.2,171,29.9,Rioja
Alonso del Yerro,2014,1393195,Paydos Toro 2014,4.0,142,29.9,Toro
Altos del Terral,2016,1654207,T1 Ribera del Duero Tinto 2016,3.9,81,29.9,Ribera del Duero
Fos,2017,1226281,Fos Baranda 2017,4.2,114,29.9,Rioja
Martinez Lacuesta,2010,1813139,Rioja Gran Reserva 2010,4.2,88,29.9,Rioja
La Locomotora,2010,3980459,Rioja Gran Reserva 2010,4.1,72,29.9,Rioja
Can Axartell,2018,5921113,The Artist 2018,4.0,49,29.9,Mallorca
Can Blau,2013,1100805,Mas de Can Blau 2013,4.2,428,29.9,Montsant
Carmelo Rodero,2018,1721127,Reserva 2018,4.4,159,29.9,Ribera del Duero
Marta Mate,2012,1457745,Primordium 2012,4.4,52,29.9,Ribera del Duero
Leda,2018,1164218,Viñas Viejas Tempranillo 2018,4.3,88,29.9,Castilla y León
EGO,2018,2926467,Goru 18 M 2018,4.1,269,29.9,Jumilla
EGO,2016,2926467,Goru 18 M 2016,3.9,317,29.9,Jumilla
Lan,2018,1187293,A Mano Rioja 2018,4.4,381,29.9,Rioja
Familia Torres,2020,3933104,Purgatori Costers del Segre 2020,4.2,74,29.93,Costers del Segre
Briego,2011,1619038,Fiel Edición Limitada 2011,4.0,91,29.95,Ribera del Duero
Villota,2019,9187739,Viña Gena 2019,4.0,63,29.95,Rioja
Bodegas del Rosario,2017,2361878,3000 Años 2017,4.1,115,29.95,Bullas
Bodegas 6º Elemento - Vino Sexto Elemento,2017,3966393,Respeto 2017,4.5,48,29.95,Utiel-Requena
Bodegas Ateca,2019,1204799,Atteca Armas Garnacha Old Vines 2019,4.4,49,29.99,Calatayud
Tridente,2018,1986695,Rejón Tempranillo 2018,4.4,103,29.99,Castilla y León
Marqués de Cáceres,2016,2076733,Gaudium 2016,4.4,238,29.99,Rioja
Ysios,2016,10273041,Selección 2016,4.1,168,30.0,Rioja
4 Kilos Vinícola,2019,1213195,4 Kilos 2019,4.0,229,30.09,Mallorca
Luis Cañas,2014,1672879,Rioja Gran Reserva 2014,4.1,289,30.1,Rioja
Suertes del Marqués,2014,1711291,Los Pasitos Baboso Negro 2014,3.8,27,30.25,Valle de la Orotava
4 Kilos Vinícola,2017,1213195,4 Kilos 2017,3.9,244,30.25,Mallorca
Morca,2019,5248344,Garnacha 2019,4.4,83,30.4,Campo de Borja
Raúl Pérez,2010,2084114,El Rapado Petit Verdot 2010,4.3,25,30.46,Castilla y León
Peique,2008,77020,Selección Familiar 2008,4.0,31,30.5,Bierzo
Bodegas Valduero,2015,9216680,Tierra Alta de 2 Cotas Reserva 2015,4.4,64,30.5,Ribera del Duero
Escalada do Sil,2015,4897926,Valdeorras 2015,4.0,52,30.5,Valdeorras
Arizcuren,2018,4793315,Solo Garnacha 2018,4.1,74,30.5,Rioja
Chivite,2015,7944537,La Zorrera Garnacha 2015,3.8,52,30.5,Navarra
Lan,2017,1187293,A Mano Rioja 2017,4.4,437,30.73,Rioja
Carlos Moro,2014,4322767,Finca Valmediano Tinta de Toro 16 Meses Barrica 2014,4.2,101,30.8,Toro
Francisco Barona,2020,5261745,Tinto 2020,4.4,73,30.84,Ribera del Duero
Sierra Cantabria,2018,1175825,Colección Privada 2018,4.1,623,30.84,Rioja
