Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Viña Salceda,2019,1111659,Rioja Crianza 2019,3.8,111,6.9,Rioja
EGO,2020,1787864,Gorú 2020,3.8,330,6.9,Jumilla
Marques de Burgos,2019,1196336,Roble Vendimia Seleccionada 2019,3.7,170,6.9,Ribera del Duero
Breca,2018,5748100,Garnacha de Fuego 2018,3.6,739,6.9,Calatayud
Museum,2017,1714209,Vinea Tempranillo Crianza 2017,3.6,314,6.9,Cigales
Bodegas Bastida,2021,6806344,Bomba Selección Especial Tempranillo 2021,4.1,470,6.9,Jumilla
Terra d'Uro,2020,5460810,La Enfermera 2020,3.8,518,6.9,Toro
Bodegas Godelia,2019,1181766,Viernes Mencía 2019,3.6,232,6.9,Bierzo
Laudum,2017,7317279,XII Plus Monastrell 2017,3.7,47,6.9,Valencia
Finca Bacara,2020,4664825,Crazy Grapes Monastrell 2020,4.1,51,6.9,Jumilla
Solar Viejo,2018,2338896,Tempranillo Rioja 2018,3.3,504,6.9,Rioja
Finca Constancia,2018,2180052,Selección 2018,3.7,139,6.9,Castilla
Pittacum,2021,2758426,Petit Pittacum 2021,3.6,29,6.9,Bierzo
Hacienda López de Haro,2018,1224522,Crianza 2018,3.7,2452,6.9,Rioja
Viña Zorzal,2020,1205173,Garnacha 2020,3.6,519,6.9,Navarra
Paco & Lola,2017,1301320,Paco Garnacha - Tempranillo 2017,3.6,64,6.9,Navarra
Codorníu,2018,2428780,Impulso Crianza 2018,3.4,26,6.9,Rioja
Tierra De Cubas,2018,9861362,Manadero Collecion de Parcellas Garnacha 2018,3.9,298,6.9,Cariñena
Paco & Lola,2019,1301320,Paco Garnacha - Tempranillo 2019,3.6,102,6.9,Navarra
Bodegas Olarra,2018,1470685,Añares Crianza Rioja 2018,3.6,523,6.9,Rioja
Finca Constancia,2017,2033280,Parcela 12 Graciano 2017,3.8,307,6.9,Castilla
Bodegas Franco-Españolas,2017,1100348,Rioja Bordón Crianza 2017,3.8,934,6.9,Rioja
Viña Salceda,2018,1111659,Rioja Crianza 2018,3.7,900,6.9,Rioja
Yllera,2019,1149907,12 Meses en Barrica Tempranillo 2019,3.7,87,6.9,Ribera del Duero
Martin Berdugo,2020,1158446,Barrica 2020,3.8,58,6.9,Ribera del Duero
Atance,2020,3110608,Bobal 2020,3.8,90,6.93,Valencia
La Vinyeta,2020,1220836,Heus Negre 2020,3.4,39,6.94,Empordà
César Principe,2019,1186752,13 Cántaros Nicolás 2019,3.8,35,6.95,Cigales
Bodegas Tierra,2019,1165702,Tierra El Primavera 2019,4.0,34,6.95,Rioja Alavesa
Aroa,2018,1567694,Jauna Crianza 2018,3.8,72,6.95,Navarra
Cuatro Rayas,2020,6351008,Organic Tempranillo 2020,3.6,109,6.95,Rueda
Alcorta,2018,7032905,Audaz Crianza 2018,3.4,74,6.95,Rioja
Altos de Rioja,2020,1271922,Altos R Tempranillo 2020,3.9,50,6.95,Rioja
EGO,2020,1642418,Goru Organic 2020,3.7,66,6.95,Jumilla
Altos Ibéricos,2017,1759011,Crianza 2017,3.9,4270,6.95,Rioja
Altos Ibéricos,2017,1759011,Crianza 2017,3.9,4270,6.95,Rioja
Altún,2020,1288740,Albiker 2020,3.7,44,6.95,Rioja
Bodegas Val de Horna,2020,9654733,El Chiquer Garnacha Old Vines 2020,3.8,51,6.95,Ribera del Jiloca
Guelbenzu,2016,1901038,Vierlas 2016,3.7,46,6.95,Ribera del Queiles
AltoLandon,2019,1928870,Irrepetible 2019,3.4,134,6.95,Manchuela
Cune (CVNE),2019,1135311,Crianza 2019,3.7,632,6.95,Rioja
Los Rios Prieto,2020,2308419,Prios Maximus Roble 2020,3.5,223,6.95,Ribera del Duero
Vinos Valtuille,2020,1225223,Pago de Valdoneje 2020,3.7,171,6.95,Bierzo
Viore,2016,8399715,Toro Crianza 2016,3.7,36,6.95,Toro
Cellers Unió,2017,1431143,Dairo Crianza 2017,3.6,76,6.95,Montsant
Ca N'Estella,2017,3168953,Clot Dels Oms Tinto 2017,3.7,31,6.95,Penedès
Altún,2021,1288740,Albiker 2021,3.6,36,6.95,Rioja
Martinez Corta,2017,1158582,Crianza 2017,3.7,145,6.95,Rioja
Vina Herminia,2018,1668285,Rioja Crianza 2018,3.6,42,6.95,Rioja
Valdubon,2020,1278992,Tempranillo 2020,3.4,37,6.95,Ribera del Duero
Familia Torres,2018,1152206,Coronas Crianza 2018,3.6,175,6.96,Cataluña
Viña Zorzal,2020,1151276,Graciano 2020,3.5,72,6.97,Navarra
Rejadorada,2020,1175204,Tinto Roble 2020,3.8,84,6.97,Toro
Marques del Silvo,2018,8221477,Crianza 2018,4.4,27,6.99,Rioja
Medrano Irazu,2018,1219007,Crianza 2018,3.7,66,6.99,Rioja
Terra Linda,2021,5912258,Syrah 2021,4.1,118,6.99,La Mancha
Bodegas Olarra,2019,1367561,Cerro Añon Crianza Rioja 2019,4.0,253,6.99,Rioja
Familia Bastida,2019,4195603,Genio Español Monastrell 12 Meses en Barrica 2019,3.9,75,6.99,Jumilla
Bodegas Vilano,2020,3973671,Black Edition 2020,4.1,346,6.99,Ribera del Duero
Vizar,2016,5008601,Barrica 2016,3.6,106,7.0,Castilla y León
Mas Ramoneda,2016,2191984,Finca de la Perdiu Negre 2016,3.7,33,7.01,Costers del Segre
Valcarlos,2016,77044,Fortius Reserva 2016,3.9,75,7.01,Navarra
Montecillo,2018,1100227,Rioja Crianza 2018,3.7,664,7.01,Rioja
Torre de Oña,2019,1403094,Finca San Martin Rioja Crianza 2019,3.9,32,7.01,Rioja
Pittacum,2019,2758426,Petit Pittacum 2019,3.6,404,7.05,Bierzo
Señorio de Villarrica,2018,1653281,Crianza 2018,3.8,63,7.07,Rioja
Vinyes dels Aspres,2021,1182643,Oriol dels Aspres Negre 2021,3.8,57,7.08,Empordà
Dominio Dostares,2015,1853501,Estay Prieto Picudo 2015,3.5,255,7.08,Bierzo
Volver,2019,1170617,Paso a Paso Tempranillo 2019,3.7,453,7.08,Castilla
Ontañón,2019,1500238,Rioja Viticultura Ecológica 2019,3.8,142,7.1,Rioja
Altanza,2016,1247469,Edulis de Altanza Rioja Crianza 2016,3.6,316,7.1,Rioja
Viñas del Vero,2018,1599976,Tempranillo - Cabernet Sauvignon Crianza 2018,3.7,31,7.1,Somontano
Martí Fabra,2019,1173849,L'Oratori Empordà 2019,3.6,208,7.1,Empordà
Castaño,2019,85758,Hécula Monastrell 2019,3.5,904,7.1,Yecla
Pago Aylés,2017,5793376,Immortalis Monastrell Old Vines 2017,3.6,67,7.1,Aragón
Viñas del Vero,2017,1599976,Tempranillo - Cabernet Sauvignon Crianza 2017,3.6,284,7.1,Somontano
Alvear,2018,1598831,Palacio Quemado Crianza 2018,3.7,201,7.11,Ribera del Guadiana
Bodegas Ponce,2020,1643710,Depaula Monastrell 2020,3.6,93,7.11,Jumilla
Palacios Remondo,2020,1138914,Rioja La Vendimia 2020,3.7,118,7.11,Rioja
Pascona,2021,2121989,Lo Petitó de Pascona 2021,3.6,37,7.15,Montsant
Raimat,2020,1145711,Abadia Cabernet Sauvignon - Tempranillo 2020,3.4,106,7.15,Costers del Segre
Bodega Otto Bestué,2019,1201169,Finca Rableros 2019,4.0,31,7.15,Somontano
Leyenda del Páramo,2018,1315997,El Aprendiz Tinto 2018,3.7,43,7.15,Tierra de León
Castillo Perelada,2020,5682532,Només Garnatxa Negra 2020,3.6,96,7.19,Empordà
Martin Berdugo,2019,1158446,Barrica 2019,3.8,181,7.19,Ribera del Duero
Pago Aylés,2020,2650018,a de Aylés 2020,3.9,50,7.2,Aragón
Tábula,2020,1135605,Damana 5 Ribera del Duero 2020,3.7,94,7.2,Ribera del Duero
Azabache,2017,1432368,Reserva Tempranillo - Graciano 2017,3.7,131,7.2,Rioja
Atance,2019,3110608,Bobal 2019,3.7,315,7.2,Valencia
Abel Mendoza Monge,2020,1221602,Jarrarte 2020,3.5,59,7.2,Rioja
Matarromera,2018,1446214,Melior Ribera del Duero 2018,3.6,222,7.2,Ribera del Duero
Condado de Oriza,2021,1609207,Roble Ribera del Duero 2021,3.8,44,7.2,Ribera del Duero
Rodríguez de Vera,2019,2200683,Jumenta 2019,3.6,55,7.2,Castilla
Finca Antigua,2014,13943,Crianza 2014,3.8,101,7.2,La Mancha
Sierra Cantabria,2020,1986382,Murmurón 2020,3.5,49,7.25,Rioja
Pagos del Rey,2021,7127854,Canta Mañanas Tempranillo 2021,3.6,76,7.25,Ribera del Duero
Sinforiano,2016,1380127,Raimun Doce Meses Barrica 2016,4.0,25,7.25,Castilla y León
Pradorey,2020,1136269,Origen 2020,3.6,402,7.25,Ribera del Duero
Can Blau,2020,1478833,Blau 2020,3.6,58,7.25,Montsant
Rodríguez de Vera,2020,6065115,Pituco MST 2020,3.5,41,7.25,Castilla
Portal del Montsant,2019,1437498,Santes Negre Sustainable Vineyards 2019,3.6,448,7.25,Montsant
Bodegas Vilano,2020,1378916,Roble 2020,3.6,74,7.25,Ribera del Duero
Volver,2020,8516607,La Quinta de Rafa 2020,3.7,169,7.3,Almansa
Solar Viejo,2017,1181896,Crianza 2017,3.8,270,7.3,Rioja
Solar Viejo,2018,1518048,Orube Crianza 2018,3.7,130,7.3,Rioja
Eguren Ugarte,2019,1128845,Crianza 2019,3.6,40,7.3,Rioja
Martí Fabra,2020,1173849,L'Oratori Empordà 2020,3.6,104,7.3,Empordà
Arroyo,2018,1450109,Roble Tinto 2018,3.4,65,7.3,Ribera del Duero
Aroa,2021,2333336,Le Naturel Red 2021,3.7,99,7.31,Navarra
Bodegas Ponce,2019,1256349,Clos Lojen Manchuela 2019,3.7,612,7.33,Manchuela
Matsu,2020,1169235,El Picaro 2020,3.8,3729,7.33,Toro
Cune (CVNE),2018,2492401,Roble 2018,3.6,820,7.34,Ribera del Duero
Pradorey,2021,1136269,Origen 2021,3.6,68,7.35,Ribera del Duero
Marqués de Cáceres,2018,10247,Rioja Crianza 2018,3.7,2582,7.35,Rioja
Cuatro Pasos,2020,2162262,Tinto 2020,3.6,70,7.35,Bierzo
Viña Real,2018,1261821,Rioja Crianza 2018,3.6,1076,7.35,Rioja
Borsao Bodegas,2016,1289492,Crianza (Selección Crianza) 2016,4.0,454,7.37,Campo de Borja
L'Home i La Roca,2017,9321573,Tinto 2017,3.5,33,7.4,Montsant
Espelt,2019,1731540,Sauló 2019,3.5,107,7.4,Empordà
Domènech.Vidal,2020,6398875,Freyé Syrah - Tempranillo 2020,3.5,57,7.44,Penedès
Dominio de Tares,2019,1896149,Baltos Mencía 2019,3.8,46,7.44,Bierzo
Cellers Sant Rafel,2019,1519297,Solpost Negre 2019,3.5,45,7.45,Montsant
Oxte,2020,6675524,Oxte The Silence Tinto 2020,3.5,315,7.45,Cariñena
Tridente,2016,1403702,Entresuelos Tempranillo 2016,3.8,446,7.45,Castilla y León
Viña Pomal,2019,1126218,Centenario Crianza 2019,3.7,86,7.45,Rioja
Altos Ibéricos,2016,1759011,Crianza 2016,3.8,8201,7.45,Rioja
Ondarre,2018,6253828,VII Parcelas Crianza Tinto 2018,3.4,36,7.45,Rioja
Vinos del Paseante,2020,2363186,El Pispa Garnatxa 2020,3.8,156,7.45,Montsant
Abadal,2017,8316702,Matís 2017,3.8,292,7.45,Pla de Bages
Obalo,2019,8356603,San Roque 2019,3.5,35,7.45,Rioja
Proyecto Garnachas de España,2019,1393134,La Garnacha Salvaje del Moncayo 2019,3.8,497,7.45,Aragón
Protos,2020,1132737,Roble 2020,3.8,2265,7.47,Ribera del Duero
Pinna Fidelis,2020,1198159,Ribera del Duero Roble 2020,3.9,72,7.48,Ribera del Duero
Altos del Enebro,2020,4357439,Tomás González Roble 2020,4.1,132,7.5,Ribera del Duero
Jaro,2021,1164120,Sembro Vendimia Seleccionada Tempranillo 2021,3.7,70,7.5,Ribera del Duero
Conde de Siruela,2018,1229780,Roble 2018,3.8,189,7.5,Ribera del Duero
Wine Side Story,2020,3729885,Fulanito Tinto 2020,3.7,31,7.5,Ribera del Duero
Finca Bacara,2019,4664825,Crazy Grapes Monastrell 2019,3.8,324,7.5,Jumilla
Matsu,2021,1169235,El Picaro 2021,3.8,645,7.5,Toro
Rioja Vega,2018,74770,Crianza 2018,3.7,449,7.5,Rioja
Pata Negra,2020,2085264,Ribera del Duero Roble 2020,3.5,45,7.5,Ribera del Duero
Altos de Tamarón,2019,1131273,Crianza Ribera del Duero 2019,3.7,137,7.5,Ribera del Duero
Vall de Baldomar,2019,2256948,Petit Baldomà Tinto 2019,3.8,47,7.5,Costers del Segre
Dominio de Bornos,2019,3478145,Roble 2019,3.7,101,7.5,Ribera del Duero
De Moya,2017,2766217,Justina 2017,3.8,202,7.5,Valencia
Muruve,2016,14893,Crianza 2016,3.7,74,7.5,Toro
Viñedos Ruiz Jiménez,2020,2062480,Osoti Joven Organic 2020,3.7,83,7.5,Rioja
Raimat,2017,2683897,Anima de Raimat Tinto 2017,3.8,642,7.5,Costers del Segre
Tábula,2019,1135605,Damana 5 Ribera del Duero 2019,3.8,439,7.5,Ribera del Duero
Sonsierra,2017,1193066,Crianza 2017,3.5,186,7.5,Rioja Alta
Heraclio Alfaro,2017,6869630,Crianza 2017,3.7,458,7.5,Rioja
Bodegas Valdemar,2017,15487,Conde de Valdemar Crianza 2017,3.7,159,7.5,Rioja
Falset Marçà,2021,5475147,Ètim El Viatge 2021,3.4,40,7.5,Montsant
Enate,2018,1154856,Cabernet Sauvignon - Merlot 2018,3.7,1060,7.5,Somontano
Celler de Capçanes,2020,1403428,Mas Picosa Flor En Flor Montsant 2020,3.7,245,7.5,Montsant
Guelbenzu,2017,1901038,Vierlas 2017,3.5,99,7.5,Ribera del Queiles
Bodegas Vilano,2019,1378916,Roble 2019,3.7,319,7.5,Ribera del Duero
Bodegas Lagunilla,2016,1129459,Reserva 2016,3.8,591,7.5,Rioja
Bodegas Carramimbre,2021,1137288,Carramimbre Roble 2021,3.7,201,7.5,Ribera del Duero
Viñedos Hermanos Hernáiz,2019,5373253,El Pedal Tempranillo 2019,3.4,209,7.51,Rioja Alta
Bodegas Carramimbre,2020,1137288,Carramimbre Roble 2020,3.7,639,7.55,Ribera del Duero
Vins de Pedra,2020,5093674,Negre de Folls 2020,3.7,55,7.55,Conca de Barberà
Telmo Rodriguez,2019,63104,Dehesa Gago G 2019,3.8,315,7.56,Toro
Paramo Arroyo,2019,1204860,Eremus Ecológico Roble Tempranillo 2019,3.6,32,7.57,Ribera del Duero
Paramo Arroyo,2018,1204860,Eremus Ecológico Roble Tempranillo 2018,3.5,90,7.57,Ribera del Duero
Vinos Divertidos,2020,1205983,Cojón de Gato Tinto 2020,3.5,65,7.58,Somontano
Legaris,2020,1134266,Ribera del Duero Roble 2020,3.7,576,7.59,Ribera del Duero
Marco Abella,2020,6161614,Olbieta Negre 2020,3.6,31,7.6,Cataluña
Finca La Estacada,2017,1674830,12 Meses en Barrica Crianza 2017,3.5,60,7.6,Uclés
Altiplà Wines,2018,5161349,El Destraler Negre Criança 2018,3.4,57,7.6,Terra Alta
U MES U,2019,5626398,Anais Tempranillo - Syrah 2019,3.8,47,7.6,Penedès
Lan,2017,88830,Crianza Rioja 2017,3.8,2360,7.6,Rioja
Casa Ravella,2020,2763792,L'Isard 2020,3.9,41,7.6,Penedès
Familia Torres,2013,3129085,Gran Coronas Reserva Cabernet Sauvignon 2013,3.7,4667,7.618333333333333,Penedès
Domènech.Vidal,2019,6398875,Freyé Syrah - Tempranillo 2019,3.6,62,7.62,Penedès
Pinna Fidelis,2019,1198159,Ribera del Duero Roble 2019,3.8,715,7.64,Ribera del Duero
Viñas del Vero,2016,1599976,Tempranillo - Cabernet Sauvignon Crianza 2016,3.5,463,7.65,Somontano
Bodegas Exopto,2021,1706640,Bozeto de Exopto Tinto 2021,3.7,81,7.65,Rioja
Baronia,2017,1397246,Cims del Montsant 2017,3.7,114,7.65,Montsant
Batán de Salas de Beroz,2020,1205278,Nuestro Roble 2020,4.0,30,7.66,Somontano
Altos de Rioja,2018,1175298,Altos R Crianza 2018,3.6,111,7.7,Rioja
Hacienda del Carmen,2015,4148857,Tinto 2015,3.6,51,7.7,Arlanza
Valdesil,2019,1235672,Valderroa Mencia 2019,3.8,28,7.7,Valdeorras
Herència Altés,2019,1205748,Garnatxa Negra 2019,3.7,168,7.7,Terra Alta
Bodegas Valdemar,2017,1774637,Finca del Marquesado Crianza 2017,3.8,265,7.7,Rioja
Viña Olabarri,2018,3738568,Crianza 2018,3.7,52,7.7,Rioja
Solar Viejo,2016,1181896,Crianza 2016,3.6,834,7.7,Rioja
Palacios Remondo,2019,1138914,Rioja La Vendimia 2019,3.8,1154,7.7,Rioja
La Quinta,2020,8057356,Batiscafo Garnacha 2020,4.2,38,7.72,Castilla y León
Paramo Arroyo,2019,4600959,Ser Vivo Y Natural 2019,3.7,50,7.73,Ribera del Duero
Peique,2019,1138245,Ramón Valle Mencia Crianza 2019,3.6,34,7.74,Bierzo
Bodegas Fin de Siglo,2016,2361363,XIII Lunas (Crianza) Rioja 2016,3.7,175,7.75,Rioja
Lan,2018,88830,Crianza Rioja 2018,3.8,1349,7.75,Rioja
Monteabellon,2020,1411472,Ribera del Duero 5 Meses en Barrica 2020,3.8,111,7.75,Ribera del Duero
Bodegas Lleiroso,2020,2016016,Luz Millar Roble 2020,3.7,26,7.75,Ribera del Duero
El Ilusionista,2018,3180715,Crianza 2018,3.9,95,7.75,Ribera del Duero
Equilibrio,2017,2505024,9 Monastrell 2017,3.9,360,7.75,Murcia
Marqués de Riscal,2018,1852661,Arienzo Rioja Crianza 2018,3.8,566,7.75,Rioja
Jeromin,2018,1139252,Grego Garnacha Centenaria 2018,3.4,57,7.75,Madrid
Conde de Siruela,2019,1229780,Roble 2019,3.7,70,7.75,Ribera del Duero
Bodega Pirineos,2019,10645752,3404 Tuca d'Aneto Crianza 2019,3.7,32,7.8,Somontano
Estefanía,2019,5110258,Tilenus Vendimia Bierzo 2019,3.7,60,7.8,Bierzo
Carchelo,2019,77868,Carchelo (C) 2019,3.8,71,7.8,Jumilla
Finca Torremilanos,2020,1620973,Montecastrillo Tinto 2020,3.7,171,7.8,Ribera del Duero
Win,N.V.,4410652,Tempranillo De-alcoholised N.V.,2.4,177,7.8,Ribera del Duero
Castillo Perelada,2020,1316403,Empordà Cigonyes Tinto 2020,3.5,31,7.8,Empordà
Bodegas Vallobera,2019,1205627,Crianza Rioja 2019,3.7,107,7.8,Rioja
Dominio Dostares,2016,1853501,Estay Prieto Picudo 2016,3.5,199,7.8,Bierzo
Raimat,2019,2683897,Anima de Raimat Tinto 2019,3.8,108,7.8,Costers del Segre
Oller del Mas,2021,1217520,Petit Bernat 2021,3.6,88,7.8,Pla de Bages
Hermanos Lurton,2019,1178776,Tempranillo 2019,3.7,57,7.85,Toro
Bodegas Franco-Españolas,2016,1100348,Rioja Bordón Crianza 2016,3.7,1155,7.85,Rioja
De Muller,2020,1212314,Syrah 2020,3.7,38,7.85,Tarragona
Marques de Vitoria,2018,1488465,Rioja Crianza 2018,3.6,212,7.85,Rioja
Viña Zorzal,2019,1151276,Graciano 2019,3.6,202,7.85,Navarra
Abadal,2020,4314254,Franc 2020,3.6,131,7.86,Pla de Bages
Pagos del Rey,2017,5050415,Sentero Roble 2017,3.5,155,7.89,Toro
Abadia de Poblet,2018,1416376,Monestir de Poblet Intramurs Tinto 2018,3.6,342,7.89,Conca de Barberà
Succès,2020,2133469,La Cuca de Llum 2020,3.6,42,7.89,Conca de Barberà
Alvear,2019,1598831,Palacio Quemado Crianza 2019,3.8,147,7.89,Ribera del Guadiana
Aroa,2016,1757771,Mutiko 2016,3.5,85,7.9,Navarra
Madrid Romero,2018,6537425,3 Calas Tinto 2018,3.5,35,7.9,Jumilla
Boada,2019,2026947,Pepe Yllera 2019,3.6,74,7.9,Ribera del Duero
Tridente,2017,1403702,Entresuelos Tempranillo 2017,3.8,579,7.9,Castilla y León
Bodega Jesus Romero,2020,1538477,Rubus 2020,3.6,35,7.9,Aragón
Bodegas del Rosario,2019,5511692,Bullas Cuatro Las Reñas 2019,3.9,42,7.9,Bullas
Pasión,2017,1183276,Bobal 2017,3.8,426,7.9,Utiel-Requena
Más Que Vinos,2016,84515,Ercavio Tempranillo Roble 2016,3.8,413,7.9,Castilla
Martin Berdugo,2018,1158446,Barrica 2018,3.5,195,7.9,Ribera del Duero
Mas Ramoneda,2016,5774436,Picot Roure Oak 2016,3.4,45,7.9,Costers del Segre
Bodega Badiola,2018,7573006,Laderas Tempranillo 2018,3.8,377,7.9,Rioja Alavesa
Irache,2017,2483252,Crianza 2017,3.6,114,7.9,Navarra
Casa Rojo,2019,9061990,Musso de Casarojo Monastrell 2019,3.7,97,7.9,Murcia
Bodega Luzdivina Amigo,2019,1729740,Viñademoya Centenaria Mencía Crianza 2019,3.8,195,7.9,Bierzo
Cuatro Rayas,2019,5263874,Tempranillo Roble 2019,3.7,30,7.9,Ribera del Duero
Vinessens - Casa Balaguer,2020,3267201,La Casica del Abuelo 2020,3.8,25,7.9,Alicante
Parés Baltà,2018,13479,Mas Petit 2018,3.6,66,7.9,Penedès
Alan de Val,2020,1475211,Mencía 2020,3.8,27,7.9,Valdeorras
Bodegas Care,2018,1369510,Crianza Tempranillo - Merlot 2018,3.9,389,7.9,Cariñena
Bodegas Care,2019,1369510,Crianza Tempranillo - Merlot 2019,4.0,110,7.9,Cariñena
Sospechoso,2019,1371436,Tinto 2019,3.7,66,7.9,Castilla
Winery Arts,2016,1202716,Squared Three (Tres al Cuadrado) 2016,3.6,73,7.9,Ribera del Queiles
Morca,2021,5792926,Flor de Morca 2021,4.1,101,7.9,Campo de Borja
Cinco Leguas,2020,8407326,La Maldición 2020,3.7,91,7.9,Madrid
Estancia Piedra,2018,2211667,Roble 2018,3.6,191,7.92,Toro
Bernavi,2018,7356354,Tres de Tres 2018,3.7,33,7.92,Tarragona
Pagos del Moncayo,2020,4677325,Prados Fusión Garnacha - Syrah 2020,3.8,136,7.92,Campo de Borja
Tomàs Cusiné,2018,1244278,Llebre 2018,3.7,548,7.93,Costers del Segre
I Tant,2021,1481883,Garnatxa Negra 2021,3.7,89,7.93,Montsant
Viña Pomal,2019,1126216,Crianza 2019,3.7,153,7.94,Rioja
Pinord,2017,1171843,Clos de Torribas Penedès Reserva Tempranillo 2017,3.9,45,7.95,Penedès
Marqués de la Concordia,2016,1153105,Crianza Rioja 2016,3.9,1087,7.95,Rioja
Marco Abella,2018,6161614,Olbieta Negre 2018,3.4,249,7.95,Cataluña
Roig Parals,2019,2342512,Mallolet Tinto 2019,3.8,35,7.95,Empordà
Marqués de Cáceres,2018,2268061,Excellens Cuvée Especial Rioja 2018,4.0,100,7.95,Rioja
Equilibrio,2019,2505024,9 Monastrell 2019,3.9,125,7.95,Murcia
Marqués de la Concordia,2018,1153105,Crianza Rioja 2018,3.8,127,7.95,Rioja
Pasión,2020,1183276,Bobal 2020,3.9,116,7.95,Utiel-Requena
Montecillo,2017,1100227,Rioja Crianza 2017,3.7,1264,7.95,Rioja
Puerta Vieja,2017,1399528,Reserva 2017,3.7,81,7.95,Rioja
Castillo Perelada,2021,8242636,Inspirador Negre 2021,3.4,36,7.95,Empordà
Adhuc Tempus,2020,5650438,Roble 2020,3.8,40,7.95,Ribera del Duero
Ermita del Conde,2016,4549871,El Vuelo 2016,3.7,46,7.95,Castilla y León
Monte Real,2019,1264764,Crianza 2019,3.8,94,7.95,Rioja
Singulares,2021,2684098,El Veïnat Garnatxa Montsant 2021,3.7,27,7.95,Montsant
Bo,2019,1206516,Bobal Único 2019,3.5,91,7.95,Utiel-Requena
Mas Foraster,2020,2367450,Josep Foraster Les Gallinetes 2020,3.5,27,7.95,Conca de Barberà
César Principe,2018,1186752,13 Cántaros Nicolás 2018,3.8,161,7.95,Cigales
Monteabellon,2019,1411472,Ribera del Duero 5 Meses en Barrica 2019,3.7,127,7.95,Ribera del Duero
Monasterio de Las Vinas,2012,1104850,Gran Reserva 2012,3.7,167,7.95,Cariñena
Valdesil,2017,1235672,Valderroa Mencia 2017,3.6,132,7.95,Valdeorras
Izadi,2019,8899930,Larrosa Negra 2019,3.6,202,7.95,Rioja
Dios Ares,2012,1204852,Crianza 2012,3.5,592,7.95,Rioja
Fuentespina,2019,3409228,7 Meses 2019,3.9,180,7.95,Ribera del Duero
Lynus,2020,3534054,Infante 2020,4.1,29,7.95,Ribera del Duero
Vinos Divertidos,2020,9895044,Camino a Pardos Garnacha Viñas Viejas 40 Old Vines 2020,4.0,39,7.95,Calatayud
Alfredo Maestro,2020,1423567,Almate 2020,3.6,68,7.95,Castilla y León
Celler del Roure,2019,2477371,Vermell 2019,3.5,372,7.95,Valencia
Sospechoso,2018,1371436,Tinto 2018,3.5,95,7.95,Castilla
Pago del Cielo,2021,1181892,Celeste Roble 2021,3.8,405,7.95,Ribera del Duero
Viña Albina,2017,1194190,Reserva 2017,3.7,553,7.95,Rioja
Barahonda,2018,15714,Crianza 2018,4.0,36,7.95,Yecla
Terrai,2020,2321919,OVG Old Vine Garnacha 2020,3.7,131,7.96,Cariñena
Bodega Emina,2020,1236671,Pasión 2020,3.5,73,7.98,Ribera del Duero
Bodegas Vallobera,2018,1205627,Crianza Rioja 2018,3.7,433,7.99,Rioja
Allegranza,2020,5495167,Gran Allegranza 2020,4.1,68,7.99,Alicante
Condado de Oriza,2019,1174345,Crianza Ribera del Duero 2019,4.0,126,7.99,Ribera del Duero
Celler de Sanui,2019,8938194,Clos de Sanui Garnatxa 2019,3.5,27,7.99,Costers del Segre
Berceo,2014,2376803,Reserva 2014,3.8,54,7.99,Rioja
Terra d'Uro,2019,1234768,Finca La Rana 2019,4.1,89,7.99,Toro
Corona de Aragón,2019,1580664,Garnacha 2019,3.3,38,8.0,Cariñena
Finca Sobreno,2019,1136732,Crianza 2019,3.7,25,8.0,Toro
Rejadorada,2019,1175204,Tinto Roble 2019,3.7,182,8.0,Toro
Raimat,2019,1145711,Abadia Cabernet Sauvignon - Tempranillo 2019,3.5,428,8.0,Costers del Segre
Edetària,2020,1218881,Via Terra Garnatxa Negra 2020,3.5,123,8.01,Terra Alta
Bodegas Ponce,2019,5582888,La Xara Garnacha 2019,3.5,102,8.01,Manchuela
Emilio Moro,2021,1154044,Finca Resalso 2021,4.0,243,8.01,Ribera del Duero
La Vinyeta,2019,4261393,Heusss 2019,3.5,105,8.02,Empordà
Marqués de Riscal,2016,1852661,Arienzo Rioja Crianza 2016,3.7,3217,8.02,Rioja
Torre de Oña,2017,1403094,Finca San Martin Rioja Crianza 2017,3.8,1424,8.03,Rioja
Vetus,2018,1211850,Flor de Vetus 2018,4.0,513,8.06,Toro
Dehesa del Carrizal,2017,1552223,MV 2017,3.8,242,8.07,Dehesa del Carrizal
La Mejorada,2018,1258736,Villalar 2018,3.5,52,8.08,Castilla y León
Bodegas Valdelana,2020,2132972,Barón Ladrón de Guevara Cosecha 2020,4.0,33,8.1,Rioja
Fariña,2018,7136762,Lágrima 2018,3.9,244,8.1,Toro
Espelt,2019,96036,ViDiví 2019,3.9,62,8.1,Empordà
Gallina de Piel,2020,7352652,Mimetic 2020,3.8,180,8.1,Calatayud
Marqués de Tosos,2014,1139332,Reserva 2014,3.5,47,8.1,Cariñena
Gallina de Piel,2019,7352652,Mimetic 2019,3.8,354,8.1,Calatayud
De Muller,2018,1218255,Cabernet Sauvignon 2018,3.5,25,8.13,Tarragona
Telmo Rodriguez,2020,62474,LZ Rioja 2020,3.5,83,8.14,Rioja
Valderiz,2020,10026075,Sitio de Valdehermoso 2020,3.8,348,8.15,Ribera del Duero
Tomàs Cusiné,2019,1244278,Llebre 2019,3.7,252,8.15,Costers del Segre
